datetime,Depth_meter,Water_Temperature_celsius
2016-07-27T22:00:00Z,6.0,7.75
2016-07-27T22:00:00Z,7.0,7.6
2016-07-27T22:30:00Z,0.5,9.92
2016-07-27T22:30:00Z,2.0,8.88
2016-07-27T22:30:00Z,4.0,9
2016-07-27T22:30:00Z,6.0,7.75
2016-07-27T22:30:00Z,7.0,7.66
2016-07-27T23:00:00Z,0.5,9.82
2016-07-27T23:00:00Z,2.0,8.88
2016-07-27T23:00:00Z,4.0,9
2016-07-27T23:00:00Z,6.0,7.75
2016-07-27T23:00:00Z,7.0,7.72
2016-07-27T23:30:00Z,0.5,9.94
2016-07-27T23:30:00Z,2.0,8.88
2016-07-27T23:30:00Z,4.0,9
2016-07-27T23:30:00Z,6.0,7.75
2016-07-27T23:30:00Z,7.0,7.88
2016-07-28T00:00:00Z,0.5,9.76
2016-07-28T00:00:00Z,2.0,8.88
2016-07-28T00:00:00Z,4.0,9.13
2016-07-28T00:00:00Z,6.0,7.63
2016-07-28T00:00:00Z,7.0,7.92
2016-07-28T00:30:00Z,0.5,9.78
2016-07-28T00:30:00Z,2.0,8.88
2016-07-28T00:30:00Z,4.0,9.13
2016-07-28T00:30:00Z,6.0,7.63
2016-07-28T00:30:00Z,7.0,7.92
2016-07-28T01:00:00Z,0.5,9.62
2016-07-28T01:00:00Z,2.0,8.88
2016-07-28T01:00:00Z,4.0,9.13
2016-07-28T01:00:00Z,6.0,7.63
2016-07-28T01:00:00Z,7.0,7.9
2016-07-28T01:30:00Z,0.5,9.58
2016-07-28T01:30:00Z,2.0,8.88
2016-07-28T01:30:00Z,4.0,9.13
2016-07-28T01:30:00Z,6.0,7.63
2016-07-28T01:30:00Z,7.0,7.96
2016-07-28T02:00:00Z,0.5,9.64
2016-07-28T02:00:00Z,2.0,8.75
2016-07-28T02:00:00Z,4.0,8.88
2016-07-28T02:00:00Z,6.0,7.63
2016-07-28T02:00:00Z,7.0,7.74
2016-07-28T02:30:00Z,0.5,9.64
2016-07-28T02:30:00Z,2.0,8.75
2016-07-28T02:30:00Z,4.0,8.88
2016-07-28T02:30:00Z,6.0,7.63
2016-07-28T02:30:00Z,7.0,7.68
2016-07-28T03:00:00Z,0.5,9.8
2016-07-28T03:00:00Z,2.0,8.75
2016-07-28T03:00:00Z,4.0,8.88
2016-07-28T03:00:00Z,6.0,7.63
2016-07-28T03:00:00Z,7.0,7.9
2016-07-28T03:30:00Z,0.5,9.82
2016-07-28T03:30:00Z,2.0,8.75
2016-07-28T03:30:00Z,4.0,8.88
2016-07-28T03:30:00Z,6.0,7.63
2016-07-28T03:30:00Z,7.0,7.8
2016-07-28T04:00:00Z,0.5,9.78
2016-07-28T04:00:00Z,2.0,8.63
2016-07-28T04:00:00Z,4.0,8.25
2016-07-28T04:00:00Z,6.0,7.75
2016-07-28T04:00:00Z,7.0,7.88
2016-07-28T04:30:00Z,0.5,9.74
2016-07-28T04:30:00Z,2.0,8.63
2016-07-28T04:30:00Z,4.0,8.25
2016-07-28T04:30:00Z,6.0,7.75
2016-07-28T04:30:00Z,7.0,7.94
2016-07-28T05:00:00Z,0.5,9.66
2016-07-28T05:00:00Z,2.0,8.63
2016-07-28T05:00:00Z,4.0,8.25
2016-07-28T05:00:00Z,6.0,7.75
2016-07-28T05:00:00Z,7.0,8.04
2016-07-28T05:30:00Z,0.5,9.6
2016-07-28T05:30:00Z,2.0,8.63
2016-07-28T05:30:00Z,4.0,8.25
2016-07-28T05:30:00Z,6.0,7.75
2016-07-28T05:30:00Z,7.0,7.86
2016-07-28T06:00:00Z,0.5,9.56
2016-07-28T06:00:00Z,2.0,8.63
2016-07-28T06:00:00Z,4.0,8.38
2016-07-28T06:00:00Z,6.0,7.5
2016-07-28T06:00:00Z,7.0,7.74
2016-07-28T06:30:00Z,0.5,9.5
2016-07-28T06:30:00Z,2.0,8.63
2016-07-28T06:30:00Z,4.0,8.38
2016-07-28T06:30:00Z,6.0,7.5
2016-07-28T06:30:00Z,7.0,7.72
2016-07-28T07:00:00Z,0.5,9.46
2016-07-28T07:00:00Z,2.0,8.63
2016-07-28T07:00:00Z,4.0,8.38
2016-07-28T07:00:00Z,6.0,7.5
2016-07-28T07:00:00Z,7.0,7.82
2016-07-28T07:30:00Z,0.5,9.46
2016-07-28T07:30:00Z,2.0,8.63
2016-07-28T07:30:00Z,4.0,8.38
2016-07-28T07:30:00Z,6.0,7.5
2016-07-28T07:30:00Z,7.0,7.76
2016-07-28T08:00:00Z,0.5,9.42
2016-07-28T08:00:00Z,2.0,8.5
2016-07-28T08:00:00Z,4.0,8.25
2016-07-28T08:00:00Z,6.0,7.5
2016-07-28T08:00:00Z,7.0,7.74
2016-07-28T08:30:00Z,0.5,9.4
2016-07-28T08:30:00Z,2.0,8.5
2016-07-28T08:30:00Z,4.0,8.25
2016-07-28T08:30:00Z,6.0,7.5
2016-07-28T08:30:00Z,7.0,7.68
2016-07-28T09:00:00Z,0.5,9.38
2016-07-28T09:00:00Z,2.0,8.5
2016-07-28T09:00:00Z,4.0,8.25
2016-07-28T09:00:00Z,6.0,7.5
2016-07-28T09:00:00Z,7.0,7.66
2016-07-28T09:30:00Z,0.5,9.24
2016-07-28T09:30:00Z,2.0,8.5
2016-07-28T09:30:00Z,4.0,8.25
2016-07-28T09:30:00Z,6.0,7.5
2016-07-28T09:30:00Z,7.0,7.72
2016-07-28T10:00:00Z,0.5,9.04
2016-07-28T10:00:00Z,2.0,8.25
2016-07-28T10:00:00Z,4.0,8.13
2016-07-28T10:00:00Z,6.0,7.75
2016-07-28T10:00:00Z,7.0,7.74
2016-07-28T10:30:00Z,0.5,8.9
2016-07-28T10:30:00Z,2.0,8.25
2016-07-28T10:30:00Z,4.0,8.13
2016-07-28T10:30:00Z,6.0,7.75
2016-07-28T10:30:00Z,7.0,7.86
2016-07-28T11:00:00Z,0.5,8.8
2016-07-28T11:00:00Z,2.0,8.25
2016-07-28T11:00:00Z,4.0,8.13
2016-07-28T11:00:00Z,6.0,7.75
2016-07-28T11:00:00Z,7.0,7.82
2016-07-28T11:30:00Z,0.5,8.7
2016-07-28T11:30:00Z,2.0,8.25
2016-07-28T11:30:00Z,4.0,8.13
2016-07-28T11:30:00Z,6.0,7.75
2016-07-28T11:30:00Z,7.0,7.64
2016-07-28T12:00:00Z,0.5,8.74
2016-07-28T12:00:00Z,2.0,7.75
2016-07-28T12:00:00Z,4.0,8.13
2016-07-28T12:00:00Z,6.0,7.5
2016-07-28T12:00:00Z,7.0,7.88
2016-07-28T12:30:00Z,0.5,8.84
2016-07-28T12:30:00Z,2.0,7.75
2016-07-28T12:30:00Z,4.0,8.13
2016-07-28T12:30:00Z,6.0,7.5
2016-07-28T12:30:00Z,7.0,7.56
2016-07-28T13:00:00Z,0.5,9
2016-07-28T13:00:00Z,2.0,7.75
2016-07-28T13:00:00Z,4.0,8.13
2016-07-28T13:00:00Z,6.0,7.5
2016-07-28T13:00:00Z,7.0,7.58
2016-07-28T13:30:00Z,0.5,8.92
2016-07-28T13:30:00Z,2.0,7.75
2016-07-28T13:30:00Z,4.0,8.13
2016-07-28T13:30:00Z,6.0,7.5
2016-07-28T13:30:00Z,7.0,7.6
2016-07-28T14:00:00Z,0.5,8.72
2016-07-28T14:00:00Z,2.0,8
2016-07-28T14:00:00Z,4.0,8.38
2016-07-28T14:00:00Z,6.0,8
2016-07-28T14:00:00Z,7.0,8.08
2016-07-28T14:30:00Z,0.5,8.72
2016-07-28T14:30:00Z,2.0,8
2016-07-28T14:30:00Z,4.0,8.38
2016-07-28T14:30:00Z,6.0,8
2016-07-28T14:30:00Z,7.0,8.48
2016-07-28T15:00:00Z,0.5,8.72
2016-07-28T15:00:00Z,2.0,8
2016-07-28T15:00:00Z,4.0,8.38
2016-07-28T15:00:00Z,6.0,8
2016-07-28T15:00:00Z,7.0,8.04
2016-07-28T15:30:00Z,0.5,8.92
2016-07-28T15:30:00Z,2.0,8
2016-07-28T15:30:00Z,4.0,8.38
2016-07-28T15:30:00Z,6.0,8
2016-07-28T15:30:00Z,7.0,7.78
2016-07-28T16:00:00Z,0.5,NA
2016-07-28T16:00:00Z,2.0,8.38
2016-07-28T16:00:00Z,4.0,8.38
2016-07-28T16:00:00Z,6.0,7.88
2016-07-28T16:00:00Z,7.0,7.8
2016-07-28T16:30:00Z,0.5,NA
2016-07-28T16:30:00Z,2.0,8.38
2016-07-28T16:30:00Z,4.0,8.38
2016-07-28T16:30:00Z,6.0,7.88
2016-07-28T16:30:00Z,7.0,7.9
2016-07-28T17:00:00Z,0.5,NA
2016-07-28T17:00:00Z,2.0,8.38
2016-07-28T17:00:00Z,4.0,8.38
2016-07-28T17:00:00Z,6.0,7.88
2016-07-28T17:00:00Z,7.0,7.96
2016-07-28T17:30:00Z,0.5,NA
2016-07-28T17:30:00Z,2.0,8.38
2016-07-28T17:30:00Z,4.0,8.38
2016-07-28T17:30:00Z,6.0,7.88
2016-07-28T17:30:00Z,7.0,8.04
2016-07-28T18:00:00Z,0.5,NA
2016-07-28T18:00:00Z,2.0,8.63
2016-07-28T18:00:00Z,4.0,8.38
2016-07-28T18:00:00Z,6.0,7.88
2016-07-28T18:00:00Z,7.0,7.98
2016-07-28T18:30:00Z,0.5,9.28
2016-07-28T18:30:00Z,2.0,8.63
2016-07-28T18:30:00Z,4.0,8.38
2016-07-28T18:30:00Z,6.0,7.88
2016-07-28T18:30:00Z,7.0,8
2016-07-28T19:00:00Z,0.5,9.32
2016-07-28T19:00:00Z,2.0,8.63
2016-07-28T19:00:00Z,4.0,8.38
2016-07-28T19:00:00Z,6.0,7.88
2016-07-28T19:00:00Z,7.0,8.1
2016-07-28T19:30:00Z,0.5,9.26
2016-07-28T19:30:00Z,2.0,8.63
2016-07-28T19:30:00Z,4.0,8.38
2016-07-28T19:30:00Z,6.0,7.88
2016-07-28T19:30:00Z,7.0,8.14
2016-07-28T20:00:00Z,0.5,9.28
2016-07-28T20:00:00Z,2.0,8.75
2016-07-28T20:00:00Z,4.0,8.88
2016-07-28T20:00:00Z,6.0,8.63
2016-07-28T20:00:00Z,7.0,8.06
2016-07-28T20:30:00Z,0.5,9.3
2016-07-28T20:30:00Z,2.0,8.75
2016-07-28T20:30:00Z,4.0,8.88
2016-07-28T20:30:00Z,6.0,8.63
2016-07-28T20:30:00Z,7.0,8.98
2016-07-28T21:00:00Z,0.5,9.4
2016-07-28T21:00:00Z,2.0,8.75
2016-07-28T21:00:00Z,4.0,8.88
2016-07-28T21:00:00Z,6.0,8.63
2016-07-28T21:00:00Z,7.0,8.08
2016-07-28T21:30:00Z,0.5,9.56
2016-07-28T21:30:00Z,2.0,8.75
2016-07-28T21:30:00Z,4.0,8.88
2016-07-28T21:30:00Z,6.0,8.63
2016-07-28T21:30:00Z,7.0,8.06
2016-07-28T22:00:00Z,0.5,9.84
2016-07-28T22:00:00Z,2.0,9.25
2016-07-28T22:00:00Z,4.0,9.13
2016-07-28T22:00:00Z,6.0,8.13
2016-07-28T22:00:00Z,7.0,8.16
2016-07-28T22:30:00Z,0.5,9.84
2016-07-28T22:30:00Z,2.0,9.25
2016-07-28T22:30:00Z,4.0,9.13
2016-07-28T22:30:00Z,6.0,8.13
2016-07-28T22:30:00Z,7.0,8.26
2016-07-28T23:00:00Z,0.5,9.86
2016-07-28T23:00:00Z,2.0,9.25
2016-07-28T23:00:00Z,4.0,9.13
2016-07-28T23:00:00Z,6.0,8.13
2016-07-28T23:00:00Z,7.0,8.28
2016-07-28T23:30:00Z,0.5,9.88
2016-07-28T23:30:00Z,2.0,9.25
2016-07-28T23:30:00Z,4.0,9.13
2016-07-28T23:30:00Z,6.0,8.13
2016-07-28T23:30:00Z,7.0,8.42
2016-07-29T00:00:00Z,0.5,9.66
2016-07-29T00:00:00Z,2.0,9
2016-07-29T00:00:00Z,4.0,9.13
2016-07-29T00:00:00Z,6.0,8.38
2016-07-29T00:00:00Z,7.0,8.26
2016-07-29T00:30:00Z,0.5,9.6
2016-07-29T00:30:00Z,2.0,9
2016-07-29T00:30:00Z,4.0,9.13
2016-07-29T00:30:00Z,6.0,8.38
2016-07-29T00:30:00Z,7.0,8.74
2016-07-29T01:00:00Z,0.5,9.6
2016-07-29T01:00:00Z,2.0,9
2016-07-29T01:00:00Z,4.0,9.13
2016-07-29T01:00:00Z,6.0,8.38
2016-07-29T01:00:00Z,7.0,8.34
2016-07-29T01:30:00Z,0.5,9.56
2016-07-29T01:30:00Z,2.0,9
2016-07-29T01:30:00Z,4.0,9.13
2016-07-29T01:30:00Z,6.0,8.38
2016-07-29T01:30:00Z,7.0,8.4
2016-07-29T02:00:00Z,0.5,9.64
2016-07-29T02:00:00Z,2.0,8.88
2016-07-29T02:00:00Z,4.0,9.13
2016-07-29T02:00:00Z,6.0,8
2016-07-29T02:00:00Z,7.0,8.32
2016-07-29T02:30:00Z,0.5,9.7
2016-07-29T02:30:00Z,2.0,8.88
2016-07-29T02:30:00Z,4.0,9.13
2016-07-29T02:30:00Z,6.0,8
2016-07-29T02:30:00Z,7.0,8.46
2016-07-29T03:00:00Z,0.5,9.64
2016-07-29T03:00:00Z,2.0,8.88
2016-07-29T03:00:00Z,4.0,9.13
2016-07-29T03:00:00Z,6.0,8
2016-07-29T03:00:00Z,7.0,8.2
2016-07-29T03:30:00Z,0.5,9.62
2016-07-29T03:30:00Z,2.0,8.88
2016-07-29T03:30:00Z,4.0,9.13
2016-07-29T03:30:00Z,6.0,8
2016-07-29T03:30:00Z,7.0,8.14
2016-07-29T04:00:00Z,0.5,9.6
2016-07-29T04:00:00Z,2.0,8.63
2016-07-29T04:00:00Z,4.0,8.75
2016-07-29T04:00:00Z,6.0,7.88
2016-07-29T04:00:00Z,7.0,8.32
2016-07-29T04:30:00Z,0.5,9.58
2016-07-29T04:30:00Z,2.0,8.63
2016-07-29T04:30:00Z,4.0,8.75
2016-07-29T04:30:00Z,6.0,7.88
2016-07-29T04:30:00Z,7.0,8.36
2016-07-29T05:00:00Z,0.5,9.56
2016-07-29T05:00:00Z,2.0,8.63
2016-07-29T05:00:00Z,4.0,8.75
2016-07-29T05:00:00Z,6.0,7.88
2016-07-29T05:00:00Z,7.0,8.24
2016-07-29T05:30:00Z,0.5,9.54
2016-07-29T05:30:00Z,2.0,8.63
2016-07-29T05:30:00Z,4.0,8.75
2016-07-29T05:30:00Z,6.0,7.88
2016-07-29T05:30:00Z,7.0,8.24
2016-07-29T06:00:00Z,0.5,9.54
2016-07-29T06:00:00Z,2.0,8.75
2016-07-29T06:00:00Z,4.0,8.5
2016-07-29T06:00:00Z,6.0,7.88
2016-07-29T06:00:00Z,7.0,8.24
2016-07-29T06:30:00Z,0.5,9.52
2016-07-29T06:30:00Z,2.0,8.75
2016-07-29T06:30:00Z,4.0,8.5
2016-07-29T06:30:00Z,6.0,7.88
2016-07-29T06:30:00Z,7.0,8.08
2016-07-29T07:00:00Z,0.5,9.5
2016-07-29T07:00:00Z,2.0,8.75
2016-07-29T07:00:00Z,4.0,8.5
2016-07-29T07:00:00Z,6.0,7.88
2016-07-29T07:00:00Z,7.0,7.98
2016-07-29T07:30:00Z,0.5,9.48
2016-07-29T07:30:00Z,2.0,8.75
2016-07-29T07:30:00Z,4.0,8.5
2016-07-29T07:30:00Z,6.0,7.88
2016-07-29T07:30:00Z,7.0,8
2016-07-29T08:00:00Z,0.5,9.46
2016-07-29T08:00:00Z,2.0,8.63
2016-07-29T08:00:00Z,4.0,8.5
2016-07-29T08:00:00Z,6.0,7.88
2016-07-29T08:00:00Z,7.0,8
2016-07-29T08:30:00Z,0.5,9.46
2016-07-29T08:30:00Z,2.0,8.63
2016-07-29T08:30:00Z,4.0,8.5
2016-07-29T08:30:00Z,6.0,7.88
2016-07-29T08:30:00Z,7.0,7.98
2016-07-29T09:00:00Z,0.5,9.44
2016-07-29T09:00:00Z,2.0,8.63
2016-07-29T09:00:00Z,4.0,8.5
2016-07-29T09:00:00Z,6.0,7.88
2016-07-29T09:00:00Z,7.0,8.02
2016-07-29T09:30:00Z,0.5,9.42
2016-07-29T09:30:00Z,2.0,8.63
2016-07-29T09:30:00Z,4.0,8.5
2016-07-29T09:30:00Z,6.0,7.88
2016-07-29T09:30:00Z,7.0,8.04
2016-07-29T10:00:00Z,0.5,9.38
2016-07-29T10:00:00Z,2.0,8.5
2016-07-29T10:00:00Z,4.0,8.38
2016-07-29T10:00:00Z,6.0,7.75
2016-07-29T10:00:00Z,7.0,8.02
2016-07-29T10:30:00Z,0.5,9.38
2016-07-29T10:30:00Z,2.0,8.5
2016-07-29T10:30:00Z,4.0,8.38
2016-07-29T10:30:00Z,6.0,7.75
2016-07-29T10:30:00Z,7.0,7.98
2016-07-29T11:00:00Z,0.5,9.38
2016-07-29T11:00:00Z,2.0,8.5
2016-07-29T11:00:00Z,4.0,8.38
2016-07-29T11:00:00Z,6.0,7.75
2016-07-29T11:00:00Z,7.0,7.84
2016-07-29T11:30:00Z,0.5,9.34
2016-07-29T11:30:00Z,2.0,8.5
2016-07-29T11:30:00Z,4.0,8.38
2016-07-29T11:30:00Z,6.0,7.75
2016-07-29T11:30:00Z,7.0,7.7
2016-07-29T12:00:00Z,0.5,9.32
2016-07-29T12:00:00Z,2.0,8.38
2016-07-29T12:00:00Z,4.0,8.25
2016-07-29T12:00:00Z,6.0,7.63
2016-07-29T12:00:00Z,7.0,7.7
2016-07-29T12:30:00Z,0.5,9.3
2016-07-29T12:30:00Z,2.0,8.38
2016-07-29T12:30:00Z,4.0,8.25
2016-07-29T12:30:00Z,6.0,7.63
2016-07-29T12:30:00Z,7.0,7.78
2016-07-29T13:00:00Z,0.5,9.26
2016-07-29T13:00:00Z,2.0,8.38
2016-07-29T13:00:00Z,4.0,8.25
2016-07-29T13:00:00Z,6.0,7.63
2016-07-29T13:00:00Z,7.0,7.72
2016-07-29T13:30:00Z,0.5,9.24
2016-07-29T13:30:00Z,2.0,8.38
2016-07-29T13:30:00Z,4.0,8.25
2016-07-29T13:30:00Z,6.0,7.63
2016-07-29T13:30:00Z,7.0,7.68
2016-07-29T14:00:00Z,0.5,9.22
2016-07-29T14:00:00Z,2.0,8.5
2016-07-29T14:00:00Z,4.0,8.13
2016-07-29T14:00:00Z,6.0,7.75
2016-07-29T14:00:00Z,7.0,7.74
2016-07-29T14:30:00Z,0.5,9.36
2016-07-29T14:30:00Z,2.0,8.5
2016-07-29T14:30:00Z,4.0,8.13
2016-07-29T14:30:00Z,6.0,7.75
2016-07-29T14:30:00Z,7.0,7.86
2016-07-29T15:00:00Z,0.5,NA
2016-07-29T15:00:00Z,2.0,8.5
2016-07-29T15:00:00Z,4.0,8.13
2016-07-29T15:00:00Z,6.0,7.75
2016-07-29T15:00:00Z,7.0,7.74
2016-07-29T15:30:00Z,0.5,9.42
2016-07-29T15:30:00Z,2.0,8.5
2016-07-29T15:30:00Z,4.0,8.13
2016-07-29T15:30:00Z,6.0,7.75
2016-07-29T15:30:00Z,7.0,7.58
2016-07-29T16:00:00Z,0.5,9.48
2016-07-29T16:00:00Z,2.0,8.75
2016-07-29T16:00:00Z,4.0,8.88
2016-07-29T16:00:00Z,6.0,7.63
2016-07-29T16:00:00Z,7.0,7.52
2016-07-29T16:30:00Z,0.5,9.62
2016-07-29T16:30:00Z,2.0,8.75
2016-07-29T16:30:00Z,4.0,8.88
2016-07-29T16:30:00Z,6.0,7.63
2016-07-29T16:30:00Z,7.0,7.56
2016-07-29T17:00:00Z,0.5,NA
2016-07-29T17:00:00Z,2.0,8.75
2016-07-29T17:00:00Z,4.0,8.88
2016-07-29T17:00:00Z,6.0,7.63
2016-07-29T17:00:00Z,7.0,7.68
2016-07-29T17:30:00Z,0.5,9.84
2016-07-29T17:30:00Z,2.0,8.75
2016-07-29T17:30:00Z,4.0,8.88
2016-07-29T17:30:00Z,6.0,7.63
2016-07-29T17:30:00Z,7.0,7.84
2016-07-29T18:00:00Z,0.5,NA
2016-07-29T18:00:00Z,2.0,9.25
2016-07-29T18:00:00Z,4.0,8.25
2016-07-29T18:00:00Z,6.0,8
2016-07-29T18:00:00Z,7.0,7.96
2016-07-29T18:30:00Z,0.5,9.98
2016-07-29T18:30:00Z,2.0,9.25
2016-07-29T18:30:00Z,4.0,8.25
2016-07-29T18:30:00Z,6.0,8
2016-07-29T18:30:00Z,7.0,8.08
2016-07-29T19:00:00Z,0.5,10.12
2016-07-29T19:00:00Z,2.0,9.25
2016-07-29T19:00:00Z,4.0,8.25
2016-07-29T19:00:00Z,6.0,8
2016-07-29T19:00:00Z,7.0,8.24
2016-07-29T19:30:00Z,0.5,10.34
2016-07-29T19:30:00Z,2.0,9.25
2016-07-29T19:30:00Z,4.0,8.25
2016-07-29T19:30:00Z,6.0,8
2016-07-29T19:30:00Z,7.0,8.1
2016-07-29T20:00:00Z,0.5,10.5
2016-07-29T20:00:00Z,2.0,8.88
2016-07-29T20:00:00Z,4.0,8.5
2016-07-29T20:00:00Z,6.0,7.88
2016-07-29T20:00:00Z,7.0,8.14
2016-07-29T20:30:00Z,0.5,10.88
2016-07-29T20:30:00Z,2.0,8.88
2016-07-29T20:30:00Z,4.0,8.5
2016-07-29T20:30:00Z,6.0,7.88
2016-07-29T20:30:00Z,7.0,8.14
2016-07-29T21:00:00Z,0.5,11.16
2016-07-29T21:00:00Z,2.0,8.88
2016-07-29T21:00:00Z,4.0,8.5
2016-07-29T21:00:00Z,6.0,7.88
2016-07-29T21:00:00Z,7.0,8.26
2016-07-29T21:30:00Z,0.5,11.32
2016-07-29T21:30:00Z,2.0,8.88
2016-07-29T21:30:00Z,4.0,8.5
2016-07-29T21:30:00Z,6.0,7.88
2016-07-29T21:30:00Z,7.0,8.36
2016-07-29T22:00:00Z,0.5,11.6
2016-07-29T22:00:00Z,2.0,10
2016-07-29T22:00:00Z,4.0,8.5
2016-07-29T22:00:00Z,6.0,8
2016-07-29T22:00:00Z,7.0,8.12
2016-07-29T22:30:00Z,0.5,11.68
2016-07-29T22:30:00Z,2.0,10
2016-07-29T22:30:00Z,4.0,8.5
2016-07-29T22:30:00Z,6.0,8
2016-07-29T22:30:00Z,7.0,8.08
2016-07-29T23:00:00Z,0.5,11.62
2016-07-29T23:00:00Z,2.0,10
2016-07-29T23:00:00Z,4.0,8.5
2016-07-29T23:00:00Z,6.0,8
2016-07-29T23:00:00Z,7.0,8.1
2016-07-29T23:30:00Z,0.5,11.34
2016-07-29T23:30:00Z,2.0,10
2016-07-29T23:30:00Z,4.0,8.5
2016-07-29T23:30:00Z,6.0,8
2016-07-29T23:30:00Z,7.0,8.08
2016-07-30T00:00:00Z,0.5,11.02
2016-07-30T00:00:00Z,2.0,9.38
2016-07-30T00:00:00Z,4.0,8.75
2016-07-30T00:00:00Z,6.0,8.13
2016-07-30T00:00:00Z,7.0,8.08
2016-07-30T00:30:00Z,0.5,10.98
2016-07-30T00:30:00Z,2.0,9.38
2016-07-30T00:30:00Z,4.0,8.75
2016-07-30T00:30:00Z,6.0,8.13
2016-07-30T00:30:00Z,7.0,8.2
2016-07-30T01:00:00Z,0.5,11
2016-07-30T01:00:00Z,2.0,9.38
2016-07-30T01:00:00Z,4.0,8.75
2016-07-30T01:00:00Z,6.0,8.13
2016-07-30T01:00:00Z,7.0,8.18
2016-07-30T01:30:00Z,0.5,10.86
2016-07-30T01:30:00Z,2.0,9.38
2016-07-30T01:30:00Z,4.0,8.75
2016-07-30T01:30:00Z,6.0,8.13
2016-07-30T01:30:00Z,7.0,8.22
2016-07-30T02:00:00Z,0.5,10.84
2016-07-30T02:00:00Z,2.0,8.88
2016-07-30T02:00:00Z,4.0,8.63
2016-07-30T02:00:00Z,6.0,7.88
2016-07-30T02:00:00Z,7.0,8.22
2016-07-30T02:30:00Z,0.5,11.1
2016-07-30T02:30:00Z,2.0,8.88
2016-07-30T02:30:00Z,4.0,8.63
2016-07-30T02:30:00Z,6.0,7.88
2016-07-30T02:30:00Z,7.0,8.18
2016-07-30T03:00:00Z,0.5,11.02
2016-07-30T03:00:00Z,2.0,8.88
2016-07-30T03:00:00Z,4.0,8.63
2016-07-30T03:00:00Z,6.0,7.88
2016-07-30T03:00:00Z,7.0,8.22
2016-07-30T03:30:00Z,0.5,11
2016-07-30T03:30:00Z,2.0,8.88
2016-07-30T03:30:00Z,4.0,8.63
2016-07-30T03:30:00Z,6.0,7.88
2016-07-30T03:30:00Z,7.0,8.28
2016-07-30T04:00:00Z,0.5,10.92
2016-07-30T04:00:00Z,2.0,9
2016-07-30T04:00:00Z,4.0,8.38
2016-07-30T04:00:00Z,6.0,7.88
2016-07-30T04:00:00Z,7.0,8.34
2016-07-30T04:30:00Z,0.5,10.86
2016-07-30T04:30:00Z,2.0,9
2016-07-30T04:30:00Z,4.0,8.38
2016-07-30T04:30:00Z,6.0,7.88
2016-07-30T04:30:00Z,7.0,8.4
2016-07-30T05:00:00Z,0.5,10.8
2016-07-30T05:00:00Z,2.0,9
2016-07-30T05:00:00Z,4.0,8.38
2016-07-30T05:00:00Z,6.0,7.88
2016-07-30T05:00:00Z,7.0,8.28
2016-07-30T05:30:00Z,0.5,10.76
2016-07-30T05:30:00Z,2.0,9
2016-07-30T05:30:00Z,4.0,8.38
2016-07-30T05:30:00Z,6.0,7.88
2016-07-30T05:30:00Z,7.0,8.3
2016-07-30T06:00:00Z,0.5,10.74
2016-07-30T06:00:00Z,2.0,8.88
2016-07-30T06:00:00Z,4.0,8.63
2016-07-30T06:00:00Z,6.0,7.88
2016-07-30T06:00:00Z,7.0,8.22
2016-07-30T06:30:00Z,0.5,10.66
2016-07-30T06:30:00Z,2.0,8.88
2016-07-30T06:30:00Z,4.0,8.63
2016-07-30T06:30:00Z,6.0,7.88
2016-07-30T06:30:00Z,7.0,8.2
2016-07-30T07:00:00Z,0.5,10.58
2016-07-30T07:00:00Z,2.0,8.88
2016-07-30T07:00:00Z,4.0,8.63
2016-07-30T07:00:00Z,6.0,7.88
2016-07-30T07:00:00Z,7.0,8.2
2016-07-30T07:30:00Z,0.5,10.44
2016-07-30T07:30:00Z,2.0,8.88
2016-07-30T07:30:00Z,4.0,8.63
2016-07-30T07:30:00Z,6.0,7.88
2016-07-30T07:30:00Z,7.0,8.16
2016-07-30T08:00:00Z,0.5,10.1
2016-07-30T08:00:00Z,2.0,8.75
2016-07-30T08:00:00Z,4.0,8.38
2016-07-30T08:00:00Z,6.0,7.88
2016-07-30T08:00:00Z,7.0,8.06
2016-07-30T08:30:00Z,0.5,9.68
2016-07-30T08:30:00Z,2.0,8.75
2016-07-30T08:30:00Z,4.0,8.38
2016-07-30T08:30:00Z,6.0,7.88
2016-07-30T08:30:00Z,7.0,8.14
2016-07-30T09:00:00Z,0.5,9.28
2016-07-30T09:00:00Z,2.0,8.75
2016-07-30T09:00:00Z,4.0,8.38
2016-07-30T09:00:00Z,6.0,7.88
2016-07-30T09:00:00Z,7.0,8.34
2016-07-30T09:30:00Z,0.5,9.42
2016-07-30T09:30:00Z,2.0,8.75
2016-07-30T09:30:00Z,4.0,8.38
2016-07-30T09:30:00Z,6.0,7.88
2016-07-30T09:30:00Z,7.0,8.18
2016-07-30T10:00:00Z,0.5,9.66
2016-07-30T10:00:00Z,2.0,8.38
2016-07-30T10:00:00Z,4.0,8.38
2016-07-30T10:00:00Z,6.0,7.88
2016-07-30T10:00:00Z,7.0,8.06
2016-07-30T10:30:00Z,0.5,9.7
2016-07-30T10:30:00Z,2.0,8.38
2016-07-30T10:30:00Z,4.0,8.38
2016-07-30T10:30:00Z,6.0,7.88
2016-07-30T10:30:00Z,7.0,7.96
2016-07-30T11:00:00Z,0.5,9.34
2016-07-30T11:00:00Z,2.0,8.38
2016-07-30T11:00:00Z,4.0,8.38
2016-07-30T11:00:00Z,6.0,7.88
