"time","tempDegC_diff01_1","tempDegC_diff01_2","tempDegC_diff01_3","tempDegC_diff01_4","tempDegC_diff01_5","tempDegC_diff01_6","tempDegC_diff01_7","tempDegC_diff01_8","tempDegC_diff01_9","tempDegC_diff01_10","tempDegC_diff01_11","tempDegC_diff01_12","tempDegC_diff01_13","tempDegC_diff01_14","tempDegC_diff01_15","tempDegC_diff01_16","tempDegC_diff01_17","tempDegC_diff01_18","tempDegC_diff01_19","tempDegC_diff01_20","tempDegC_diff01_21","tempDegC_diff01_22","tempDegC_diff01_23","tempDegC_diff01_24","tempDegC_diff01_25"
2009-06-22 06:00:00,21.8423899146948,21.8811890321129,21.8868744356836,21.8707229124056,21.4862091926926,21.133885699676,20.756105735934,20.2192377333947,19.3795137293612,18.264655612845,17.0346895252753,15.8171284974287,14.6635513634682,13.5798721824206,12.5564924323926,11.581812616491,10.6462292478183,9.7422647602175,8.86389785780907,8.00605918695814,7.16417742928584,6.33396111949582,5.51132662042318,4.69241937850962,3.87516974114815
2009-06-22 07:00:00,21.8368446629794,21.875466973213,21.8775574002122,21.862123013155,21.4926960442985,21.1367973693564,20.7529025965753,20.2115313516915,19.3730329862571,18.2626619291555,17.0362416285009,15.8201843588516,14.6667754200039,13.5827447770161,12.558927187236,11.5838681283886,10.6479829996618,9.74377558110983,8.86520057006661,8.00716853180222,7.16509410498859,6.334677000936,5.51182795597823,4.69269287445643,3.87521509081248
2009-06-22 08:00:00,21.8636135385438,21.8809576857717,21.8805877377857,21.861542072855,21.5037710522407,21.1437940198146,20.7530551762466,20.2065513498433,19.3686140593088,18.2621736092645,17.0389254978429,15.8241251523688,14.6707032166421,13.5861757279625,12.561801260089,11.5862669460163,10.6500039476503,9.74549386944236,8.8666641100779,8.00840240045074,7.16610707964216,6.33546719229935,5.5123868144207,4.69301327616337,3.87530593220353
2009-06-22 09:00:00,21.9216787093279,21.9107375365762,21.9004139930177,21.8667673044141,21.5194563546806,21.1548633667374,20.7565644972999,20.2042957691974,19.3662581486137,18.2631926892021,17.0427415566508,15.8289498842358,14.6753332730067,13.5901636956471,12.5651136245362,11.5890083039598,10.6522915067398,9.74741917072629,8.86828812723827,8.00976052762898,7.16721616111529,6.33633160887528,5.51300341308036,4.69338137495571,3.87544194222739
2009-06-22 10:00:00,22.0030071883262,21.9625410842933,21.9430279196261,21.8831914310488,21.5420590568711,21.1716836965348,20.7647410857419,20.2057811180772,19.3667581487515,18.2663368031345,17.0481689695794,15.8350298672629,14.680953636889,13.5949324950384,12.5690383554819,11.5922276206697,10.6549510139028,9.74963341909326,8.87013635812495,8.01129250340863,7.16845994939936,6.33730036853319,5.51370151304,4.69381655509052,3.87564097748716
2009-06-22 11:00:00,22.1014606656902,22.0354971960354,22.0079529490908,21.910593269165,21.5712156948283,21.193857858477,20.7772762142245,20.2107650498802,19.3699275627687,18.2714616376971,17.0550941986409,15.8422753890621,14.6874937617336,13.6004270192053,12.5735325778979,11.5958915685016,10.6579565527005,9.75211645569414,8.87219312611595,8.0129861448596,7.16982899506243,6.33836622312682,5.51447581752209,4.69431517930791,3.87589828500002
2009-06-22 12:00:00,22.211830754928,22.1231586049563,22.0889543558332,21.9458164979613,21.6043771485185,21.2192943112274,20.7925390334227,20.2179781434788,19.3747818885308,18.2778028315783,17.062921876345,15.850222238655,14.6945919783918,13.6063658319256,12.5783774551973,11.5998300164524,10.6611758453465,9.75476542455029,8.87437845215931,8.01477926521954,7.1712749613133,6.33949168075499,5.51529744255251,4.69485448265311,3.87619092736216
2009-06-22 13:00:00,22.3344911850875,22.2354209324278,22.1939133734813,21.9962966310516,21.6473245789274,21.2523857161256,20.813932851418,20.2300631046727,19.3833775272313,18.286960052132,17.0728945183849,15.8598350099016,14.7029973748713,13.6133310036247,12.584025458813,11.604394740035,10.6648823833634,9.75779295677085,8.87685766018778,8.01680042189242,7.17289784862879,6.3407546322062,5.51622727470937,4.69548282810473,3.87656551007628
2009-06-22 14:00:00,22.4743002311429,22.3629578927965,22.315134436749,22.0583080075579,21.6972861528368,21.2908886948589,20.8397016512014,20.2456526700842,19.3946533159268,18.2981090408671,17.0843701295518,15.8706132443045,14.7123201197313,13.6210192244149,12.5902407735129,11.6094024396828,10.6689336819927,9.76108828852967,8.87954464772173,8.01898269212278,7.17464567036231,6.34211479042171,5.51723429088552,4.69617611899629,3.87699728459135
2009-06-22 15:00:00,22.6171297476874,22.4870274365732,22.436158788719,22.1189705540507,21.7443982586357,21.3270669285334,20.8638204064952,20.2600643595442,19.40497391305,18.3084265767368,17.0951541774717,15.8808504514614,14.7212333907749,13.6283991565699,12.5962218916215,11.6142302477277,10.67284568009,9.76427521235371,8.88214701702438,8.02109880936444,7.17634179241979,6.34343493439887,5.51821188528381,4.69684924046897,3.87740335945971
2009-06-22 16:00:00,22.7532149771789,22.6111311667626,22.5580165896875,22.1788903233502,21.7892761269732,21.3613430013925,20.8866007804394,20.2735393192539,19.4145314614375,18.3180652561415,17.1053656283322,15.8906384793345,14.7298081052157,13.6355257855405,12.6020115914287,11.6189114843082,10.6766443242603,9.76737392117176,8.88468047568631,8.02316098907401,7.17799572881274,6.34472252459377,5.51916574424799,4.69750514102607,3.87778828793414
2009-06-22 17:00:00,22.8684974095036,22.7066289204748,22.4994165716036,22.4383592364899,21.8377755020787,21.391333103461,20.9060345091603,20.2845139047769,19.4221160256351,18.3260885616051,17.1142774771781,15.8994120408722,14.7376046977121,13.6420575156567,12.607344546059,11.6232400960232,10.6801695818858,9.77026010763247,8.88704845320854,8.02509420004957,7.17954919066443,6.34593229594792,5.52006042628252,4.6981145115216,3.87812492820728
2009-06-22 18:00:00,22.9411016833619,22.7212406072842,22.6076110963602,22.5615182349679,21.8780240978911,21.4131171015553,20.9189040661866,20.2904807055347,19.4257855049094,18.3309922467936,17.12072243393,15.906264268513,14.7439185044657,13.6474469614102,12.6117956594746,11.6268859823843,10.6831651033716,9.77273467248311,8.88909629456316,8.02677829352024,7.18090883095328,6.34699169651974,5.52083909990799,4.69863078662632,3.87836992244733
2009-06-22 19:00:00,22.9561517528487,22.7832435459733,22.7437272697697,22.5664180226697,21.9041855268391,21.4257384539844,20.9244871598456,20.2908685555898,19.4251020105748,18.332441205978,17.1244419300524,15.9109944903324,14.7485935783794,13.6515730497824,12.6152710378361,11.6297763557288,10.6855744503901,9.77475383324479,8.89079001533882,8.02818687342295,7.18205413734794,6.34788472255956,5.52148873617192,4.69904192141382,3.87851414216442
2009-06-22 20:00:00,22.9680948804466,22.8414941455199,22.8097023683769,22.5615053129231,21.9187842252984,21.4307284840924,20.9240519393636,20.2866540399482,19.420828701884,18.3310328176801,17.1259015378778,15.9139644066889,14.7519107030848,13.6546538569143,12.6179401574004,11.6320429560603,10.6875000219012,9.77639716590602,8.89219143972056,8.02936795964108,7.18302239794403,6.34864024046156,5.52203114733372,4.69936401666301,3.87857547156883
2009-06-22 21:00:00,22.9715763897344,22.8755679656154,22.8485991823625,22.5518218072233,21.9266673018793,21.4315580199964,20.9203493093757,20.2799668771153,19.4146224461156,18.3280574053986,17.1261043665835,15.9159528209707,14.754474361959,13.6571586876129,12.6201674854431,11.6339688728258,10.6891616991557,9.77783544645669,8.89343319606361,8.0304245494272,7.18389359348187,6.34932026036809,5.52251400142378,4.69963454843086,3.87859160238171
2009-06-22 22:00:00,22.9603213634896,22.8955249562911,22.8725245152097,22.5413727368763,21.9315907937202,21.4309282339845,20.9155175263624,20.2724624139291,19.407770229518,18.3245169593385,17.1258290130372,15.9175638708157,14.7567532229233,13.6594512654436,12.6222354205747,11.6357734074123,10.6907297873138,9.77920092372568,8.89461797604755,8.03143638326512,7.18472963847233,6.34997275791308,5.52297424219078,4.699883334288,3.87859160324278
2009-06-22 23:00:00,22.9428658120292,22.9054406372292,22.8854630210678,22.5322033155447,21.9356942144503,21.430338783591,20.9107515514507,20.2650648962896,19.4009905218515,18.3209713615615,17.1255104489045,15.9191347172244,14.7590085742607,13.6617342429021,12.6243012631891,11.6375787041647,10.6922991365532,9.78056724754289,8.89580296472246,8.03244786423665,7.18556500496367,6.3506244047472,5.52343244000147,4.70012759174376,3.87859160410385
2009-06-23 00:00:00,22.9218910971667,22.9065939677231,22.8892155749136,22.5238924680677,21.9390947109088,21.4297590032043,20.9060510083723,20.2577720767009,19.3942823927253,18.3174218264853,17.1251499060765,15.9206658181315,14.7612403407932,13.6640073916126,12.6263648286642,11.6393846603388,10.6938697028673,9.7819344055538,8.89698816569279,8.03345900600545,7.18639970090941,6.35127512468652,5.52388851345231,4.70036814415954,3.87859160496491
2009-06-23 01:00:00,22.8944136426564,22.900306338039,22.8856008263903,22.5161038298604,21.9418811348186,21.4291648878325,20.9014144949492,20.2505817814502,19.3876449224604,18.3138695094148,17.1247485934156,15.9221576382215,14.763448460133,13.6662704907561,12.6284259341795,11.641191172352,10.6954414410573,9.7833023846344,8.89817358221461,8.03446982119201,7.18723372953328,6.35192484976999,5.52434245414959,4.70060561515678,3.87859160582598
2009-06-23 02:00:00,22.8627178014914,22.887220221909,22.8750239929327,22.5085318155948,21.9441198743124,21.4285374641762,20.8968398724218,20.2434918782762,19.3810772019729,18.3103155093058,17.1243076965967,15.9236106482089,14.765632882277,13.6685233270298,12.6304843988335,11.6429981358825,10.6970143047704,9.78467117089142,8.89935921713439,8.03548032123465,7.18806709046491,6.35257352304958,5.52479429895864,4.7008404827683,3.87859160668705
2009-06-23 03:00:00,22.8283333640575,22.8683626385793,22.8584176697506,22.5009212654421,21.9458590955283,21.4278615176065,20.8923244795039,20.2365002541171,19.3745783318948,18.3067608713689,17.1238283780122,15.9250253241456,14.7677935692035,13.6707656945995,12.6325400437534,11.6448054459657,10.6985882465386,9.78604074966154,8.90054507282901,8.03649051632634,7.18889978083831,6.3532210993801,5.5252441115696,4.70107311807507,3.87859160754812
2009-06-23 04:00:00,22.7920836245218,22.8427749374069,22.8367605330884,22.4930694633975,21.947132767919,21.4271246048195,20.8878652888516,20.2296048001747,19.3681474212305,18.3032065895057,17.1233117767339,15.926402146757,14.7699304944739,13.6729973950455,12.634592692198,11.6466129970885,10.7001632178187,9.78741110550968,8.90173115115014,8.03750041541434,7.18973179626278,6.3538675450611,5.52569197037426,4.70130381291472,3.87859160840919
2009-06-23 05:00:00,22.7625855520718,22.8157169874704,22.8083284109342,22.4847121463843,21.9479619952002,21.4263162671151,20.8834590193493,20.2228034021973,19.3617835857616,18.2996536085764,17.1227590085245,15.9277416008068,14.7720436428386,13.6752182373013,12.6366421696538,11.6484206832817,10.7017391690318,9.7887822222269,8.90291745337564,8.03851002624729,7.19056313163055,6.35451283687096,5.52613796060235,4.70153279986671,3.87859160927025
2009-06-23 06:00:00,22.7505415930718,22.7933586910197,22.7841695773409,22.4786887459468,21.9505137820689,21.427082394026,20.8803741913862,20.2170715027646,19.3562372858554,18.2966803422228,17.1226151095786,15.9293854634992,14.7743953957232,13.6776297706763,12.6388434102268,11.6503476587782,10.703407752048,9.7902245983959,8.90415820716466,8.03956106007656,7.19142586030541,6.35518164246386,5.52660118871414,4.70177530155553,3.87860613023921
2009-06-23 07:00:00,22.763673257896,22.7914354202739,22.779759522891,22.48268665391,21.9604932553226,21.4337743064904,20.8819483000692,20.2149671510041,19.3534693476361,18.2957908651532,17.1240331853949,15.9322172337028,14.7776626341982,13.6807507204001,12.6415940627382,11.6526988199004,10.7054027681201,9.79191752657775,8.90559091212772,8.04075897284777,7.19240086472982,6.35593602942248,5.52712950278618,4.70206941042103,3.87867138923434
2009-06-23 08:00:00,22.8154920609228,22.8201449479123,22.8002323844069,22.5006716125108,21.9807290910258,21.4485127497147,20.8897933441008,20.2177138406455,19.354407925034,18.2976900535579,17.1275480013722,15.9366421587036,14.7821524350765,13.6848139152079,12.645070776915,11.6556082463292,10.7078260006098,9.79393827618508,8.90727423162216,8.04214830798341,7.19352197328775,6.35680174035316,5.52774279742526,4.70243162175185,3.87880180538276
2009-06-23 09:00:00,22.9057778547454,22.8840299631762,22.8393014408268,22.5323173361752,22.0109485635633,21.4710338405077,20.9036885606537,20.2251274028256,19.3588998254479,18.3022519765834,17.133056065744,15.9425752100434,14.7877953032996,13.6897629640395,12.6492280835573,11.6590394395574,10.7106482409744,9.79626352738951,8.90918958785724,8.04371429743418,7.19477747420544,6.35776956760409,5.52843417169792,4.70285726483248,3.87899119699118
2009-06-23 10:00:00,23.0294289385097,22.984081199401,22.8982837234903,22.5781589987885,22.0515202935972,21.5015662974276,20.9237888344775,20.237311413054,19.3670124735785,18.3095198434817,17.1405836070926,15.9500308665885,14.7945980802994,13.6956000439325,12.6540654586373,11.6629904018221,10.7138667720101,9.79889030736393,8.91133403466506,8.04545418512585,7.19616489215959,6.35883742253939,5.5292021972366,4.70334557523131,3.87923758345705
