"time","tempDegC_heat00_1","tempDegC_heat00_2","tempDegC_heat00_3","tempDegC_heat00_4","tempDegC_heat00_5","tempDegC_heat00_6","tempDegC_heat00_7","tempDegC_heat00_8","tempDegC_heat00_9","tempDegC_heat00_10","tempDegC_heat00_11","tempDegC_heat00_12","tempDegC_heat00_13","tempDegC_heat00_14","tempDegC_heat00_15","tempDegC_heat00_16","tempDegC_heat00_17","tempDegC_heat00_18","tempDegC_heat00_19","tempDegC_heat00_20","tempDegC_heat00_21","tempDegC_heat00_22","tempDegC_heat00_23","tempDegC_heat00_24","tempDegC_heat00_25"
2009-07-01 16:00:00,22.5385118521139,22.6315756310899,22.6225281113962,22.6204906365653,22.6208804821068,22.374764021985,19.9748982076026,17.5174012761513,15.6321823411879,14.2064092410654,13.0626656793236,12.0875628491597,11.2203207818029,10.4286901247133,9.69409510792238,9.00415686429843,8.34969295527677,7.72333190969661,7.11888423152562,6.53112488052337,5.95557228866768,5.38836867985413,4.82621119346711,4.26652215728513,3.70843426386233
2009-07-01 17:00:00,22.5122331597639,22.6159809488287,22.6082467955996,22.6069857897385,22.6078208660832,22.3316727157593,19.9741874292876,17.5326032051618,15.6466391996369,14.2166454383182,13.0695182374897,12.092366343391,11.2239715317919,10.4316572704024,9.6965994467268,9.00630170743551,8.35153133147453,7.72489555966183,7.12019489104609,6.53219847383436,5.95642051669325,5.38899974454539,4.82663027174988,4.2667312183671,3.70843429598515
2009-07-01 18:00:00,22.4673396509671,22.5940319069155,22.588254837473,22.5888701788816,22.5912182906231,22.2893174024356,19.9726868525793,17.5472415035896,15.6608946156735,14.2268562247066,13.076394972989,12.0971940634425,11.2276365555414,10.4346312028551,9.69910675426656,9.0084479511455,8.35337056347664,7.72645989394245,7.12150616329152,6.5332726138813,5.95726920763699,5.38963117054519,4.82704959744231,4.26694040289657,3.70843431931301
2009-07-01 19:00:00,22.4091303766605,22.5608896977651,22.5604751449866,22.5626462691927,22.5657524600401,22.2475882619998,19.9704219606545,17.5613175226068,15.6749421272167,14.2370362656634,13.0832932950981,12.1020452347563,11.2313158127578,10.4376120442462,9.70161712979172,9.01059564786419,8.35521067287725,7.72802491907817,7.12281804876178,6.53434729926443,5.95811835982913,5.39026295643022,4.82746916944928,4.26714970998817,3.70843433401848
2009-07-01 20:00:00,22.3317922840054,22.5229278656692,22.5247661623688,22.5237809504262,22.5270944075506,22.2063256020465,19.967446218409,17.5748506143908,15.6887852716898,14.2471856268465,13.0902134888874,12.1069206204106,11.2350100992098,10.4406003779221,9.70413092810347,9.01274499123711,8.35705175888058,7.7295906840601,7.12413057110313,6.53542254118155,5.95896797844804,5.39089510449539,4.82788898868805,4.2673591399577,3.70843434137638
2009-07-01 21:00:00,22.2461743538525,22.4735695916659,22.4730911241551,22.4759135149282,22.478734497288,22.1653535209519,19.9638470812454,17.5878822051607,15.7024398113762,14.2573109716533,13.0971593587746,12.1118228645802,11.2387212288343,10.4435973448216,9.70664881073113,9.01489634336306,8.35889401283088,7.73115728808761,7.12544378125363,6.53649836564928,5.95981807671786,5.39152762140911,4.82830905846288,4.26756869454431,3.70843434389483
2009-07-01 22:00:00,22.1656618094109,22.4131448895864,22.4164720854052,22.4164718032348,22.4199888672825,22.124620440432,19.9597333373984,17.600468593263,15.7159298207539,14.2674234121568,13.1041370467135,12.1167558407053,11.2424516732719,10.4466044441315,9.70917163588212,9.01705017415781,8.36073768484889,7.73272486222831,7.12675774737151,6.53757480798098,5.9606686728907,5.39216051657598,4.82872938359079,4.26777837645112,3.7084343447559
2009-07-01 23:00:00,22.0971317860387,22.3488293967313,22.3525158884147,22.3525156062484,22.3564126713735,22.0839833056013,19.9551681371374,17.6126438997908,15.7292675788977,14.2775275817745,13.111149092219,12.1217214207864,11.2462028037142,10.4496225763943,9.71169993778338,9.0192067781527,8.36258292982816,7.73429348568361,7.12807250931285,6.53865188804363,5.96151977680381,5.39279379484094,4.82914996645316,4.26798818718391,3.70843434561696
2009-07-02 00:00:00,22.0365461802775,22.2837797488825,22.2875946933682,22.2875944112061,22.2916273315263,22.0433273355884,19.9501604313518,17.624414709849,15.7424507488767,14.2876201484786,13.1181936486401,12.1267190615153,11.249974671723,10.4526519273882,9.71423386529411,9.0213662421292,8.36442979039833,7.7358631768206,7.12938807390243,6.53972960775419,5.96237138854419,5.39342745576591,4.82957080660458,4.26819812672612,3.70843434647803
2009-07-02 01:00:00,21.9772947897681,22.2200903647299,22.2238722957079,22.22387201355,22.2278700179166,22.0026183008153,19.9447173384069,17.6357872746274,15.7554771789117,14.2976978715007,13.1252688668124,12.1317481885642,11.253767305484,10.4556926727926,9.71677356507091,9.02352865352551,8.366278310288,7.73743395482397,7.13070444844739,6.54080796928349,5.96322350832362,5.39406149897411,4.82999190365208,4.26840819501562,3.7084343473391
