"time","diffM2s-1_1","diffM2s-1_2","diffM2s-1_3","diffM2s-1_4","diffM2s-1_5","diffM2s-1_6","diffM2s-1_7","diffM2s-1_8","diffM2s-1_9","diffM2s-1_10","diffM2s-1_11","diffM2s-1_12","diffM2s-1_13","diffM2s-1_14","diffM2s-1_15","diffM2s-1_16","diffM2s-1_17","diffM2s-1_18","diffM2s-1_19","diffM2s-1_20","diffM2s-1_21","diffM2s-1_22","diffM2s-1_23","diffM2s-1_24","diffM2s-1_25"
2009-06-14 21:00:00,5.30335878864419e-06,8.58367578748173e-06,1.11139210568866e-05,1.26755878672113e-05,1.37864187175347e-05,1.45204755065107e-05,1.49230600001001e-05,1.51024333947341e-05,1.51777265032938e-05,1.5252939853568e-05,1.54140047038695e-05,1.57274566857554e-05,1.62376368153318e-05,1.69717651676537e-05,1.79440659151892e-05,1.91682836131821e-05,2.06678373176839e-05,2.24926143036299e-05,2.4749229751083e-05,2.76613206480529e-05,3.17351489348839e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-14 22:00:00,5.40997655893207e-06,8.46116941607361e-06,1.10215669358453e-05,1.26344802625609e-05,1.37572378980809e-05,1.44973690182204e-05,1.49071300807667e-05,1.50931203494622e-05,1.51738797800613e-05,1.52535639014468e-05,1.54180219511536e-05,1.57335258777134e-05,1.62442848661899e-05,1.69776252782339e-05,1.79480376723052e-05,1.91695869516768e-05,2.06659818022621e-05,2.24873167110945e-05,2.47402920529106e-05,2.7648445252431e-05,3.17175516852852e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-14 23:00:00,5.55443226966566e-06,8.36829843509692e-06,1.09324131674372e-05,1.2593707728231e-05,1.37306403790173e-05,1.4477060599687e-05,1.48935127893525e-05,1.50856468371293e-05,1.51714841373266e-05,1.52553158475649e-05,1.54229121207634e-05,1.57402864775679e-05,1.62515089762989e-05,1.69839962236981e-05,1.79524882788361e-05,1.91713569756848e-05,2.06645919257067e-05,2.24824909743226e-05,2.47318409882855e-05,2.76360865510322e-05,3.17005304158894e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 00:00:00,5.72928723203844e-06,8.29975919326521e-06,1.08456789095243e-05,1.25504979395857e-05,1.3703444570314e-05,1.44567293192154e-05,1.48798608101218e-05,1.50781250315711e-05,1.51690510366042e-05,1.52570253555998e-05,1.54277427963894e-05,1.57469766719908e-05,1.62586671190078e-05,1.6990319583054e-05,1.79569179844821e-05,1.91731352694001e-05,2.06632378774033e-05,2.24777250877414e-05,2.4723470388034e-05,2.76238261137117e-05,3.16836201412821e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 01:00:00,5.94268733040032e-06,8.2532603361759e-06,1.07628655542811e-05,1.25052627941509e-05,1.36755767631969e-05,1.44363393796479e-05,1.48661725513498e-05,1.50705556879486e-05,1.51665793359947e-05,1.52586914855117e-05,1.54325140462174e-05,1.57535971112559e-05,1.62657599095629e-05,1.69965956050184e-05,1.79613265879731e-05,1.91749212573066e-05,2.0661918852146e-05,2.24730181592428e-05,2.47151792428686e-05,2.76116623188924e-05,3.16668191482097e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 02:00:00,6.2071698303762e-06,8.22750335353442e-06,1.06851255920174e-05,1.24584649928693e-05,1.36469947126779e-05,1.44158553537957e-05,1.48524447196562e-05,1.5062939299949e-05,1.51640679931426e-05,1.52603133439304e-05,1.54372259214137e-05,1.57601484152941e-05,1.62727879472875e-05,1.70028245376446e-05,1.79657138983002e-05,1.91767143801813e-05,2.06606340603124e-05,2.24683692976684e-05,2.47069665061096e-05,2.75995936066888e-05,3.16501262561172e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 03:00:00,6.51718728923802e-06,8.22064804644569e-06,1.0613311035552e-05,1.24105923629624e-05,1.36176868956497e-05,1.43952437903413e-05,1.48386725424352e-05,1.50552760495113e-05,1.51615160431112e-05,1.52618900828982e-05,1.54418784586622e-05,1.57666311753124e-05,1.62797518153083e-05,1.70090066277485e-05,1.79700797349702e-05,1.91785140942105e-05,2.0659382726901e-05,2.24637776106408e-05,2.46988311071652e-05,2.75876185112435e-05,3.16335407966191e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 04:00:00,6.85851846802671e-06,8.23022602799328e-06,1.05479637308828e-05,1.23621345843831e-05,1.35876705197214e-05,1.43744745918866e-05,1.48248500437774e-05,1.50475657737159e-05,1.51589225766325e-05,1.5263420897734e-05,1.54464716821155e-05,1.57730459549798e-05,1.62866520808422e-05,1.70151421207663e-05,1.79744239269635e-05,1.91803198706126e-05,2.06581640900663e-05,2.2459242205219e-05,2.469077196348e-05,2.75757356864708e-05,3.16170625167788e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 05:00:00,7.23615372379284e-06,8.25438961516387e-06,1.04893620555739e-05,1.23135626467543e-05,1.35569884980757e-05,1.43535221292904e-05,1.481097035753e-05,1.5039807948199e-05,1.51562867189005e-05,1.52649050243061e-05,1.54510056052659e-05,1.57793932917791e-05,1.62934892951952e-05,1.70212312602522e-05,1.79787463123016e-05,1.9182131195261e-05,2.06569774007769e-05,2.24547621876461e-05,2.4682787993319e-05,2.75639439159453e-05,3.16006914702258e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 06:00:00,7.65493899414231e-06,8.29168977403797e-06,1.04376027420598e-05,1.22653143766072e-05,1.35257057008396e-05,1.43323660741104e-05,1.47970260588016e-05,1.50320016881676e-05,1.51536076101361e-05,1.52663417353173e-05,1.54554802326221e-05,1.5785673698276e-05,1.63002639938014e-05,1.7027274287714e-05,1.79830467378616e-05,1.91839475676295e-05,2.06558219215372e-05,2.24503366658619e-05,2.46748781255336e-05,2.75522421149103e-05,3.15844279118079e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 07:00:00,8.07583420261129e-06,8.33785377041282e-06,1.03900198715575e-05,1.22146065997788e-05,1.34906153279894e-05,1.43079573270033e-05,1.47804176391514e-05,1.5022037179841e-05,1.51492097951863e-05,1.52664053407155e-05,1.54588346211857e-05,1.57910188585284e-05,1.63062452571831e-05,1.70326376779646e-05,1.79867610289055e-05,1.91852543253737e-05,2.06542177223484e-05,2.24455078180213e-05,2.46665929593498e-05,2.75401699659517e-05,3.15677642287084e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 08:00:00,8.36818261383176e-06,8.38287200361619e-06,1.03398476986215e-05,1.21539109825045e-05,1.34435943417737e-05,1.42726594180702e-05,1.47545963016419e-05,1.50045748636668e-05,1.51388428996165e-05,1.52617268886295e-05,1.54583686342109e-05,1.57932169564086e-05,1.63095712304243e-05,1.70357089101008e-05,1.79884550097953e-05,1.91847450659763e-05,2.06509482690049e-05,2.24391165975053e-05,2.46567960623424e-05,2.75265642384941e-05,3.15494165070866e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 09:00:00,8.34418833224765e-06,8.41526082072032e-06,1.0283552655571e-05,1.20801735203551e-05,1.33811470971372e-05,1.42230279932982e-05,1.47165406407026e-05,1.49771128086054e-05,1.51204905290971e-05,1.52506933247198e-05,1.54527816713502e-05,1.57911993678096e-05,1.63093418668273e-05,1.70357095172218e-05,1.79874381020617e-05,1.91817927729034e-05,2.06454316648807e-05,2.24306103756572e-05,2.46449471348515e-05,2.75108734753744e-05,3.15287785991393e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 10:00:00,7.9651783873015e-06,8.42450235224985e-06,1.02206390996646e-05,1.19946519266931e-05,1.33043684511072e-05,1.41598373835061e-05,1.46668063007021e-05,1.49400423666742e-05,1.50944234437436e-05,1.5233494587134e-05,1.54422127697247e-05,1.57850740272474e-05,1.63056462915912e-05,1.70327173263003e-05,1.79837813307909e-05,1.91764644116243e-05,2.06377325688448e-05,2.24200528387283e-05,2.46311104651704e-05,2.74931655871163e-05,3.15059291698198e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 11:00:00,7.37729176162017e-06,8.40128342638599e-06,1.01497924667314e-05,1.18980131832549e-05,1.32139009973135e-05,1.40834525416394e-05,1.46055831520504e-05,1.489344535146e-05,1.5060658565351e-05,1.52101144456536e-05,1.5426632488505e-05,1.57748087746844e-05,1.62984543417928e-05,1.70267059266984e-05,1.79774623637336e-05,1.91687414340172e-05,2.06278356562842e-05,2.24074312174022e-05,2.46152752428743e-05,2.74734316125328e-05,3.14808617633313e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 12:00:00,6.76917917567148e-06,8.34253312620657e-06,1.00714870858359e-05,1.17931543484094e-05,1.31128842125888e-05,1.39965980655331e-05,1.45350914290431e-05,1.48390635884397e-05,1.50205360821648e-05,1.5181586159319e-05,1.54068526726163e-05,1.57610603548116e-05,1.62883151878758e-05,1.70181498694631e-05,1.79689035518242e-05,1.91590095081014e-05,2.06161012430991e-05,2.23930899636779e-05,2.45977803519325e-05,2.74520201656191e-05,3.14539643877237e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 13:00:00,6.23430476389899e-06,8.25041467711406e-06,9.98631608584168e-06,1.16827955656056e-05,1.30044177967982e-05,1.39020273929614e-05,1.44576009926314e-05,1.4778694137919e-05,1.49754493618136e-05,1.51489903030926e-05,1.53837256966402e-05,1.57445197619229e-05,1.62758069497195e-05,1.70075483651694e-05,1.79585485202191e-05,1.91476729514503e-05,2.06029063161604e-05,2.23773888084716e-05,2.45789791783427e-05,2.74292943153938e-05,3.14256402017342e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 14:00:00,5.79414495263181e-06,8.13264785880351e-06,9.89742090223858e-06,1.15721702217713e-05,1.28943521484693e-05,1.38051656027727e-05,1.43777465708059e-05,1.47161146860365e-05,1.49284021730902e-05,1.5114704521889e-05,1.53591554483261e-05,1.57267455792355e-05,1.62622406577701e-05,1.69960357950346e-05,1.79474050581054e-05,1.91356487126311e-05,2.05891038196111e-05,2.23611395817589e-05,2.45596671150963e-05,2.74060683901004e-05,3.13967890768587e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 15:00:00,5.45266232351698e-06,7.99974378552118e-06,9.80837080959086e-06,1.14663622670646e-05,1.27884477032936e-05,1.37114664319558e-05,1.43002656226886e-05,1.46552419150616e-05,1.48825462637648e-05,1.50812471161533e-05,1.5335172199851e-05,1.57094072576525e-05,1.62490240835608e-05,1.6984831410387e-05,1.79365562617128e-05,1.91239215612148e-05,2.05756088695141e-05,2.23452123672666e-05,2.45406957653882e-05,2.73832133112812e-05,3.13683716195716e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 16:00:00,5.1977216714651e-06,7.86078163870403e-06,9.72060863517905e-06,1.13672890977951e-05,1.2689126624512e-05,1.36233086138426e-05,1.42272705384602e-05,1.45978575217642e-05,1.48393392678501e-05,1.50497973718705e-05,1.53127351868013e-05,1.56932981102656e-05,1.62368282462552e-05,1.69745169047508e-05,1.7926518594111e-05,1.91129604480691e-05,2.05628565402095e-05,2.23300202023226e-05,2.45224689685369e-05,2.73611418628819e-05,3.13408419340037e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 17:00:00,5.01233363356026e-06,7.72327562914666e-06,9.63542521780228e-06,1.12762085766208e-05,1.25980738658053e-05,1.35424091529721e-05,1.41603219668154e-05,1.45453034374342e-05,1.47998965731939e-05,1.50212686771233e-05,1.5292593807984e-05,1.56790413864448e-05,1.62261819214134e-05,1.696555113741e-05,1.79176993192505e-05,1.91031347453394e-05,2.05511890098089e-05,2.23158874550155e-05,2.45053034794106e-05,2.73401773830499e-05,3.13145546128181e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 18:00:00,4.89230572675619e-06,7.5949375199766e-06,9.55583900286401e-06,1.11961035623343e-05,1.25187550760719e-05,1.34722129272308e-05,1.41025278326497e-05,1.4500232543624e-05,1.47664109103349e-05,1.49974501982457e-05,1.52762125746355e-05,1.56678533273102e-05,1.62181163199034e-05,1.69588289756115e-05,1.79108930017483e-05,1.90951654944729e-05,2.05412745803244e-05,2.23034478278226e-05,2.44898179828181e-05,2.73209507692264e-05,3.12902020040186e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 19:00:00,4.83893016106353e-06,7.48252362280729e-06,9.48493421587109e-06,1.11297991607743e-05,1.24544222910871e-05,1.34159937486688e-05,1.40568765193472e-05,1.44652197685722e-05,1.47410270053515e-05,1.4980102471566e-05,1.52650387494774e-05,1.56609390536855e-05,1.62136545122339e-05,1.69552383527876e-05,1.79068875507068e-05,1.908976691211e-05,2.05337743682124e-05,2.22933273905409e-05,2.44766229391389e-05,2.73040836422849e-05,3.12684650123861e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 20:00:00,4.85035214141153e-06,7.38999575771993e-06,9.42383660780409e-06,1.10776209643565e-05,1.24056127485414e-05,1.33744334323246e-05,1.40240734292457e-05,1.44409299659763e-05,1.47243367657754e-05,1.4969734935296e-05,1.52595046191719e-05,1.56586653487561e-05,1.62131104042985e-05,1.69550516284118e-05,1.79059231875646e-05,1.90871547280374e-05,2.0528885981132e-05,2.22857114297415e-05,2.44658975135348e-05,2.72897569152413e-05,3.12495386877878e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 21:00:00,4.92999831990956e-06,7.31872635219685e-06,9.37109702833926e-06,1.10366788297324e-05,1.23693612073281e-05,1.33448258447511e-05,1.40018007538718e-05,1.44254698700793e-05,1.47148325762704e-05,1.49651526338369e-05,1.5258652185304e-05,1.56602467650229e-05,1.62158217023586e-05,1.69576937479189e-05,1.79074869157807e-05,1.9086860213827e-05,2.05261717755615e-05,2.22801822501775e-05,2.445723190306e-05,2.72775507289261e-05,3.12329572659949e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 22:00:00,5.07744886404032e-06,7.26766559536081e-06,9.32332245685637e-06,1.10016250951946e-05,1.23399814465427e-05,1.33217998041633e-05,1.39853378159037e-05,1.44148957566019e-05,1.47093125257376e-05,1.49637780865292e-05,1.52603917579024e-05,1.56639581853405e-05,1.62203297030476e-05,1.69618989045705e-05,1.79104528120995e-05,1.90878588770745e-05,2.05246794991098e-05,2.2275834782106e-05,2.44497412168717e-05,2.72665614952915e-05,3.12177241707732e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-15 23:00:00,5.28713052874471e-06,7.23504228046847e-06,9.27805951604044e-06,1.0968230529191e-05,1.23128797099631e-05,1.33009861077679e-05,1.39708216741697e-05,1.44059631920779e-05,1.47051309921314e-05,1.49634745679717e-05,1.52629870534515e-05,1.56683644466598e-05,1.62254204594899e-05,1.69666140879237e-05,1.7913885051287e-05,1.90893001731361e-05,2.05236195586979e-05,2.22719194536969e-05,2.44426933459904e-05,2.72560421739714e-05,3.12030165389792e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 00:00:00,5.54581647875491e-06,7.21877573708515e-06,9.23450282301785e-06,1.09344117091891e-05,1.22856781301482e-05,1.32801169023054e-05,1.3956241010993e-05,1.43969768115957e-05,1.47009017711812e-05,1.49631204304122e-05,1.52655256058902e-05,1.56727109923666e-05,1.62304557741744e-05,1.69712859613869e-05,1.79172922074566e-05,1.90907378182411e-05,2.05225780151646e-05,2.22680436583039e-05,2.44357051077047e-05,2.72456017729037e-05,3.11884040584163e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 01:00:00,5.84572391712012e-06,7.21736909921544e-06,9.19346946325362e-06,1.09003329020814e-05,1.22583635304196e-05,1.32591883098526e-05,1.3941596199569e-05,1.43879359781588e-05,1.46966240924496e-05,1.49627152747851e-05,1.52680074119334e-05,1.56769980886975e-05,1.62354359664722e-05,1.69759147169464e-05,1.79206742345751e-05,1.90921715167941e-05,2.05215543773388e-05,2.22642067874624e-05,2.44287757242813e-05,2.72352388875859e-05,3.11738851038529e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 02:00:00,6.19991058468796e-06,7.22984685383267e-06,9.15559145142255e-06,1.08661870281208e-05,1.22309342693474e-05,1.32381964382786e-05,1.39268873362585e-05,1.43788400920891e-05,1.46922972118779e-05,1.49622587048733e-05,1.52704324631105e-05,1.56812259913615e-05,1.62403613468264e-05,1.69805005421026e-05,1.79240310892677e-05,1.90936009810877e-05,2.05205481638227e-05,2.22604082316766e-05,2.44219043860761e-05,2.72249521656808e-05,3.11594585324865e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 03:00:00,6.6179498067132e-06,7.255337201633e-06,9.12135174027324e-06,1.08321827681606e-05,1.22034004243149e-05,1.32171380182727e-05,1.39121142860591e-05,1.43696885755334e-05,1.46879204107733e-05,1.4961750328095e-05,1.52728007456913e-05,1.56853949457607e-05,1.62452322169304e-05,1.69850436201077e-05,1.79273627306247e-05,1.90950259306751e-05,2.05195589020157e-05,2.22566473791423e-05,2.44150902618387e-05,2.72147403397626e-05,3.11451236647421e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 04:00:00,7.11256695687551e-06,7.29304641005486e-06,9.09110545070395e-06,1.07985344056009e-05,1.21757833140571e-05,1.31960109721338e-05,1.38972767551784e-05,1.43604808614831e-05,1.46834929941375e-05,1.49611897559309e-05,1.5275112241104e-05,1.56895051874176e-05,1.62500488697131e-05,1.69895441299783e-05,1.79306691199164e-05,1.90964460923814e-05,2.05185861270704e-05,2.22529236155851e-05,2.44083325099003e-05,2.72046022483661e-05,3.11308802027052e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 05:00:00,7.71798214271655e-06,7.3425831553679e-06,9.06510931001757e-06,1.07654540509745e-05,1.21481145632772e-05,1.31748148914578e-05,1.38823743838695e-05,1.43512163879552e-05,1.46790142890724e-05,1.49605766045613e-05,1.52773669257188e-05,1.56935569421615e-05,1.62548115896532e-05,1.69940022465852e-05,1.79339502204197e-05,1.90978611999253e-05,2.051762938085e-05,2.22492363252546e-05,2.44016302882304e-05,2.7194536847246e-05,3.11167281277553e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 06:00:00,8.45259522247409e-06,7.40327005045667e-06,9.04353776061608e-06,1.07331459503844e-05,1.21204348743637e-05,1.31535514122601e-05,1.38674068529474e-05,1.43418945980664e-05,1.46744836428105e-05,1.49599104948595e-05,1.52795647714538e-05,1.56975504263897e-05,1.6259520652852e-05,1.69984181407255e-05,1.79372059973792e-05,1.90992709930956e-05,2.05166882121229e-05,2.22455848909918e-05,2.43949827645642e-05,2.7184543209764e-05,3.11026676081761e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 07:00:00,9.27018218429728e-06,7.47243337562141e-06,9.02519878537012e-06,1.07002468570542e-05,1.2091097749295e-05,1.31305660980497e-05,1.38508798115051e-05,1.43312424431975e-05,1.46688513103058e-05,1.49583367376035e-05,1.52810078018019e-05,1.57009075652716e-05,1.62636874317558e-05,1.70023691677567e-05,1.79400624505014e-05,1.91003372787828e-05,2.05154503301217e-05,2.22416743434318e-05,2.43881031307966e-05,2.71743302925421e-05,3.10883811316763e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 08:00:00,9.99802910840501e-06,7.54455204471383e-06,9.00709039162905e-06,1.06633633709366e-05,1.20562586052431e-05,1.31020339617398e-05,1.38293284564749e-05,1.431629968942e-05,1.46596708744414e-05,1.49538599066997e-05,1.52800642980517e-05,1.57022759142133e-05,1.62661686154457e-05,1.70048669084497e-05,1.79416457923551e-05,1.91002709267449e-05,2.05131880131338e-05,2.22368182088544e-05,2.43803247768944e-05,2.71632222189454e-05,3.1073130383992e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 09:00:00,1.03097768427092e-05,7.61341241327699e-06,8.98760406860504e-06,1.06211046302595e-05,1.20142825929198e-05,1.30662678114244e-05,1.38011921886165e-05,1.42957130066435e-05,1.46458111592192e-05,1.49455497581411e-05,1.52759694992803e-05,1.57010198367523e-05,1.62664265011264e-05,1.70054469560352e-05,1.79415463165436e-05,1.90987029123132e-05,2.05095619369058e-05,2.22306972875545e-05,2.43713385331815e-05,2.71509064268332e-05,3.10565755091879e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 10:00:00,1.00154409164985e-05,7.67285458214245e-06,8.96635351239831e-06,1.05738622064858e-05,1.1965534106344e-05,1.30235344031045e-05,1.37666628449384e-05,1.42696154654518e-05,1.4627362225584e-05,1.49334677361548e-05,1.52687670744141e-05,1.5697172479525e-05,1.62644881877838e-05,1.70041330191399e-05,1.79397858506064e-05,1.90956540561668e-05,2.05045924394632e-05,2.2223331801489e-05,2.43611649721458e-05,2.71374049927984e-05,3.10387429763823e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 11:00:00,9.31698830426995e-06,7.71779417865515e-06,8.94353144851957e-06,1.05229296584478e-05,1.19114301941236e-05,1.29751450942786e-05,1.37268775381105e-05,1.42389475175134e-05,1.46050810412997e-05,1.49182189078666e-05,1.52589449214754e-05,1.56911348782084e-05,1.62606914360754e-05,1.70012170070323e-05,1.79366229312988e-05,1.90913585777369e-05,2.04984963057295e-05,2.22149269775078e-05,2.43500040657167e-05,2.7122921779484e-05,3.10198578129923e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 12:00:00,3.71901732737086e-05,6.69785246477093e-06,8.91935878832013e-06,1.04696866932972e-05,1.18535474285723e-05,1.29225883715119e-05,1.36831422839261e-05,1.42047996947957e-05,1.4579852310743e-05,1.49005146810764e-05,1.52470790070639e-05,1.56833814910351e-05,1.62554360728222e-05,1.69970442265301e-05,1.79323629144159e-05,1.90860925514602e-05,2.04915284998688e-05,2.22057236838839e-05,2.43380900945646e-05,2.71076952031687e-05,3.10001823488615e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 13:00:00,8.85086797937207e-06,3.71901732737086e-05,6.57468329834463e-06,1.04127784372088e-05,1.17922146239187e-05,1.28661855704967e-05,1.36357119414598e-05,1.41673659509434e-05,1.45518204381128e-05,1.48804627829497e-05,1.52332515567273e-05,1.56739773666053e-05,1.62487756608081e-05,1.69916605074065e-05,1.79270463375365e-05,1.90798928546254e-05,2.04837233958366e-05,2.21957547353707e-05,2.43254554034925e-05,2.70917589826388e-05,3.09797547767884e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 14:00:00,1.36643572672909e-05,8.29185642831166e-06,3.71901732737086e-05,6.78616803079159e-06,1.17274390053733e-05,1.28113843010518e-05,1.35896688073067e-05,1.41310077735597e-05,1.45246023034918e-05,1.48610217864164e-05,1.52198871814831e-05,1.56649349805208e-05,1.62424124481772e-05,1.69865371314862e-05,1.79219726698164e-05,1.90739314719235e-05,2.04761600693864e-05,2.21860363309659e-05,2.43130851858069e-05,2.7076111174093e-05,3.09596659938382e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 15:00:00,1.06113463927677e-05,1.2892364426815e-05,3.71901732737086e-05,6.30991178733093e-06,1.13095553323764e-05,1.2750031478036e-05,1.35469860083263e-05,1.40976821942553e-05,1.44998422414784e-05,1.48435467030775e-05,1.52081021941381e-05,1.56571840258897e-05,1.62371341744417e-05,1.69823552066532e-05,1.79177431169637e-05,1.90687499666545e-05,2.04693364011764e-05,2.21770366311482e-05,2.43014327569942e-05,2.70612106703062e-05,3.09404166455022e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 16:00:00,1.31425990562857e-05,1.59966171408142e-05,8.15074521069604e-06,3.71901732737086e-05,6.93305792978548e-06,1.26698659593909e-05,1.35049737459375e-05,1.40657570027073e-05,1.44762187558205e-05,1.48269598716948e-05,1.51970148888281e-05,1.56499934395946e-05,1.62323227408718e-05,1.69785803873507e-05,1.79138854016559e-05,1.90639219712305e-05,2.0462859413163e-05,2.2168385250047e-05,2.42901390072879e-05,2.70466941476793e-05,3.09216093927868e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 17:00:00,1.52236751459578e-05,1.04933674510075e-05,1.27542533715618e-05,3.71901732737086e-05,6.42481253613409e-06,1.20964873622063e-05,1.34483546872314e-05,1.40344232039154e-05,1.44534178569404e-05,1.48110172871373e-05,1.51864270113186e-05,1.5643199423889e-05,1.62278398674738e-05,1.6975093071692e-05,1.79102935977969e-05,1.90593515687473e-05,2.04566404090776e-05,2.21599983610137e-05,2.42791225858263e-05,2.70324793636904e-05,3.09031537929485e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 18:00:00,1.27485992636125e-05,1.29556954592558e-05,1.58156081255242e-05,8.25614141118823e-06,3.71901732737086e-05,7.17376717779969e-06,1.33652635002922e-05,1.40040103412398e-05,1.44326289903098e-05,1.47967447636048e-05,1.51771877968646e-05,1.56375106056564e-05,1.62242864841981e-05,1.69724128441348e-05,1.79074260412582e-05,1.90554511872367e-05,2.04510580650341e-05,2.21522315720899e-05,2.42687274053508e-05,2.70189138467198e-05,3.08854278739401e-05,3.71658600016365e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
2009-06-16 19:00:00,1.44393580962487e-05,1.46778257601338e-05,1.04843754975557e-05,1.28307395872683e-05,8.7953664528723e-06,1.02821453893495e-05,3.71901732737086e-05,8.7837955132648e-06,1.44153809953778e-05,1.47858320562616e-05,1.51707088878004e-05,1.56341062762839e-05,1.62226630688728e-05,1.69714048090389e-05,1.79060457373918e-05,1.90529072012558e-05,2.0446742338162e-05,2.21456761834771e-05,2.42595249150802e-05,2.70065741439709e-05,3.08690503140786e-05,3.71429665781297e-05,3.71901732737086e-05,3.71901732737086e-05,3.71901732737086e-05
