Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2020-06-09 21:00,16.66666667,NA,21.88,88.4,1.365713008,0,0
2020-06-09 22:00,0,NA,20.98,92.2,0.558247653,0,0
2020-06-09 23:00,0,NA,21.73,89.5,2.028632097,0,0
2020-06-10 00:00,0,NA,20.01,83.6,3.38836388,0,0
2020-06-10 01:00,0,NA,17.84,94.7,4.918560572,0.002286005,0
2020-06-10 02:00,0,NA,17.82,92.4,3.151108628,0.001524003,0
2020-06-10 03:00,0,NA,17.34,92.2,3.600697363,0.000762002,0
2020-06-10 04:00,0,NA,16.85,90.8,3.975520787,0.000508001,0
2020-06-10 05:00,0,NA,16.41,91.3,2.627751453,0.000508001,0
2020-06-10 06:00,2.5,NA,15.91,88.6,4.076204738,0.000254001,0
2020-06-10 07:00,9.166666667,NA,15.58,87.5,4.438068842,0,0
2020-06-10 08:00,11.66666667,NA,15.71,83.8,4.653392937,0,0
2020-06-10 09:00,34.72222222,NA,15.77,83.1,5.343227537,0.000254001,0
2020-06-10 10:00,85.27777778,NA,15.99,80.6,5.59344211,0,0
2020-06-10 11:00,232.2222222,NA,17.04,73.26,5.736991506,0.000254001,0
2020-06-10 12:00,627.7777778,NA,18.45,68.84,5.708082253,0,0
2020-06-10 13:00,-0.0275,NA,18,63.12,6.617228431,0,0
2020-06-10 14:00,-0.0275,NA,20.19,53.02,5.693129191,0,0
2020-06-10 15:00,863.6111111,NA,21.29,51.62,6.275301743,0,0
2020-06-10 16:00,791.1111111,NA,22.22,45.53,5.748953956,0,0
2020-06-10 17:00,656.1111111,NA,22.63,43.63,5.485780063,0,0
2020-06-10 18:00,473.8888889,NA,22.29,40.47,4.938497988,0,0
2020-06-10 19:00,305.5555556,NA,22.33,39.96,4.231716585,0,0
2020-06-10 20:00,138.6111111,NA,21.37,43.8,2.927809566,0,0
2020-06-10 21:00,26.66666667,NA,18.6,53.46,1.567080912,0,0
2020-06-10 22:00,0.277777778,NA,17.33,58.7,0.940049173,0,0
2020-06-10 23:00,0,NA,17.33,62.99,1.558109075,0,0
2020-06-11 00:00,0,NA,16.77,65.91,1.652811802,0,0
2020-06-11 01:00,0,NA,16.27,65.47,1.708636567,0,0
2020-06-11 02:00,0,NA,14.37,76.73,1.495306214,0,0
2020-06-11 03:00,0,NA,13.06,83.3,1.593996424,0,0
2020-06-11 04:00,0,NA,12.09,86.6,1.610943228,0,0
2020-06-11 05:00,0,NA,12.11,86.1,1.735552079,0,0
2020-06-11 06:00,6.944444444,NA,12.71,80,1.554121591,0,0
2020-06-11 07:00,93.61111111,NA,14.91,74.23,1.795364327,0,0
2020-06-11 08:00,250.2777778,NA,18.07,59.31,2.324702727,0,0
2020-06-11 09:00,396.6666667,NA,20.23,54.41,2.337662047,0,0
2020-06-11 10:00,611.1111111,NA,22.61,48.43,2.25492177,0,0
2020-06-11 11:00,760.5555556,NA,24.23,41.18,2.387505588,0,0
2020-06-11 12:00,858.3333333,NA,25.53,37.74,2.595851587,0,0
2020-06-11 13:00,904.7222222,NA,26.39,31.93,2.534045597,0,0
2020-06-11 14:00,905.2777778,NA,26.92,27.23,2.497161377,0,0
2020-06-11 15:00,912.2222222,NA,27.4,24.47,2.964693786,0,0
2020-06-11 16:00,822.2222222,NA,27.61,25.12,2.987621815,0,0
2020-06-11 17:00,657.7777778,NA,27.87,24.07,2.401461779,0,0
2020-06-11 18:00,513.6111111,NA,27.66,25.39,2.507130085,0,0
2020-06-11 19:00,324.7222222,NA,27.29,24.95,2.383518105,0,0
2020-06-11 20:00,148.0555556,NA,25.86,29.1,2.281837282,0,0
2020-06-11 21:00,28.33333333,NA,21.56,45.26,0.658931605,0,0
2020-06-11 22:00,0.277777778,NA,19.34,58.6,0.330961109,0,0
2020-06-11 23:00,0,NA,17.5,62.92,0.168471167,0,0
2020-06-12 00:00,0,NA,16.01,71.49,0.335945463,0,0
2020-06-12 01:00,0,NA,14.8,76.87,0.22230219,0,0
2020-06-12 02:00,0,NA,13.76,89.1,0.1604962,0,0
2020-06-12 03:00,0,NA,12.98,89,0.403732678,0,0
2020-06-12 04:00,0,NA,12.5,89.4,0.550272687,0,0
2020-06-12 05:00,0,NA,12.58,90.1,0.364854716,0,0
2020-06-12 06:00,7.5,NA,11.86,91,0.459557443,0,0
2020-06-12 07:00,100.2777778,NA,14.98,85.5,0.350898525,0,0
2020-06-12 08:00,253.0555556,NA,18.38,69.66,0.305042468,0,0
2020-06-12 09:00,401.3888889,NA,22.49,57.61,0.297067501,0,0
2020-06-12 10:00,619.1666667,NA,25.02,39.68,0.495444792,0,0
2020-06-12 11:00,769.4444444,NA,26.86,30.87,0.753634332,0,0
2020-06-12 12:00,884.7222222,NA,27.46,24.27,1.14640143,0,0
2020-06-12 13:00,948.6111111,NA,27.67,26.75,1.31786321,0,0
2020-06-12 14:00,955.8333333,NA,28.26,25.7,1.263035315,0,0
2020-06-12 15:00,914.4444444,NA,28.57,31.48,1.397612874,0,0
2020-06-12 16:00,820.8333333,NA,28.85,24.27,1.711627179,0,0
2020-06-12 17:00,681.3888889,NA,28.99,27.36,1.580040232,0,0
2020-06-12 18:00,510.2777778,NA,29.01,24.44,1.23213232,0,0
2020-06-12 19:00,320.2777778,NA,29.22,26.24,0.89917747,0,0
2020-06-12 20:00,145.8333333,NA,28.13,30.63,0.088721502,0,0
2020-06-12 21:00,27.5,NA,24.66,37.37,0.804474743,0,0
2020-06-12 22:00,0.277777778,NA,23.36,42.92,0.755628073,0,0
2020-06-12 23:00,0,NA,21.6,51.83,0.975936522,0,0
2020-06-13 00:00,0,NA,20.01,57.68,0.767590523,0,0
2020-06-13 01:00,0,NA,17.69,69.82,0.593138131,0,0
2020-06-13 02:00,0,NA,19.25,72.07,1.525212338,0,0
2020-06-13 03:00,0,NA,18.85,75.81,1.703652213,0,0
2020-06-13 04:00,0,NA,17.73,82.3,1.538171658,0,0
2020-06-13 05:00,0,NA,17.26,85.7,1.812311131,0,0
2020-06-13 06:00,4.722222222,NA,16.08,88.6,2.208068842,0,0
2020-06-13 07:00,77.77777778,NA,16.31,84.5,2.27884667,0,0
2020-06-13 08:00,200.5555556,NA,16.77,71.19,3.457147966,0,0
2020-06-13 09:00,377.7777778,NA,17.77,62.44,4.308475637,0,0
2020-06-13 10:00,588.0555556,NA,18.74,57.88,3.995458203,0,0
2020-06-13 11:00,343.6111111,NA,19.44,55.2,3.589731784,0,0
2020-06-13 12:00,604.4444444,NA,21.54,52.92,3.564810013,0,0
2020-06-13 13:00,924.4444444,NA,23.1,47.27,3.986486366,0,0
2020-06-13 14:00,870.2777778,NA,23.84,47.92,3.999445686,0,0
2020-06-13 15:00,-0.0275,NA,24.3,43.46,4.086173447,0,0
2020-06-13 16:00,821.9444444,NA,24.84,44.79,4.339378632,0,0
2020-06-13 17:00,603.3333333,NA,24.73,44.17,4.131032633,0,0
2020-06-13 18:00,446.1111111,NA,24.51,46.49,3.769168529,0,0
2020-06-13 19:00,272.7777778,NA,23.4,46.62,3.668484578,0,0
2020-06-13 20:00,146.3888889,NA,22.56,48.49,3.808046491,0,0
2020-06-13 21:00,25,NA,21.02,50.6,3.249798838,0,0
2020-06-13 22:00,0.277777778,NA,19.47,50.2,3.284689316,0,0
2020-06-13 23:00,0,NA,18.09,53.39,2.995596781,0,0
2020-06-14 00:00,0,NA,17.03,53.84,3.087308896,0,0
2020-06-14 01:00,0,NA,16.61,56.05,3.09229325,0,0
2020-06-14 02:00,0,NA,16.28,58.77,3.10525257,0,0
2020-06-14 03:00,0,NA,15.72,59.93,3.504000894,0,0
2020-06-14 04:00,0,NA,15.1,61.73,3.83197139,0,0
2020-06-14 05:00,0,NA,14.42,65.81,3.576772463,0,0
2020-06-14 06:00,5.277777778,NA,14,68.37,3.666490836,0,0
2020-06-14 07:00,85.55555556,NA,14.5,66.6,3.848918194,0,0
2020-06-14 08:00,223.6111111,NA,16.16,62.24,4.31246312,0,0
2020-06-14 09:00,355.5555556,NA,17.99,59.41,4.519812249,0,0
2020-06-14 10:00,578.8888889,NA,19.86,57,4.635449262,0,0
2020-06-14 11:00,707.2222222,NA,21.59,53.43,4.959432275,0,0
2020-06-14 12:00,870.5555556,NA,22.93,53.5,5.104975414,0,0
2020-06-14 13:00,912.2222222,NA,23.98,54.18,5.191703174,0,0
2020-06-14 14:00,925.5555556,NA,24.9,54.65,5.192700045,0,0
2020-06-14 15:00,888.3333333,NA,25.62,54.24,5.488770675,0,0
2020-06-14 16:00,719.4444444,NA,25.41,54.24,5.480795709,0,0
2020-06-14 17:00,636.3888889,NA,25.49,52.71,5.388086723,0,0
2020-06-14 18:00,479.1666667,NA,25.09,53.19,5.612382655,0,0
2020-06-14 19:00,257.7777778,NA,24.47,52.64,5.573504694,0,0
2020-06-14 20:00,70.27777778,NA,23.69,53.05,4.911582477,0,0
2020-06-14 21:00,13.88888889,NA,22.63,55.91,3.531913277,0,0
2020-06-14 22:00,0,NA,21.48,58.22,3.149114886,0,0
2020-06-14 23:00,0,NA,20.95,58.33,3.230858292,0,0
2020-06-15 00:00,0,NA,20.51,56.39,3.262758158,0,0
2020-06-15 01:00,0,NA,20.53,49.31,3.505994636,0,0
2020-06-15 02:00,0,NA,20.13,48.05,3.994461332,0,0
2020-06-15 03:00,0,NA,19.42,48.12,3.691412606,0,0
2020-06-15 04:00,0,NA,19.28,44.62,4.124054537,0,0
2020-06-15 05:00,0,NA,18.69,46.35,4.161935628,0,0
2020-06-15 06:00,5.833333333,NA,18.45,48.02,4.006423782,0,0
2020-06-15 07:00,62.5,NA,18.26,50.98,3.918699151,0,0
2020-06-15 08:00,183.6111111,NA,18.99,51.01,4.37327224,0,0
2020-06-15 09:00,279.1666667,NA,20.01,53.29,3.969539562,0,0
2020-06-15 10:00,586.9444444,NA,22.63,53.9,4.087170317,0,0
2020-06-15 11:00,753.3333333,NA,24.05,54.58,4.403178364,0,0
2020-06-15 12:00,631.3888889,NA,24.62,56.79,4.189848011,0,0
2020-06-15 13:00,806.1111111,NA,26.29,55.7,4.099132767,0,0
2020-06-15 14:00,604.1666667,NA,27.8,54.65,3.840943228,0,0
2020-06-15 15:00,855.2777778,NA,28.67,54.17,3.719324989,0,0
2020-06-15 16:00,789.1666667,NA,28.86,54.27,3.934649084,0,0
2020-06-15 17:00,653.8888889,NA,28.88,55.6,3.887796156,0,0
2020-06-15 18:00,491.6666667,NA,28.48,56.48,4.095145284,0,0
2020-06-15 19:00,307.5,NA,27.41,57.33,4.145985695,0,0
2020-06-15 20:00,131.3888889,NA,26.2,60.5,3.734278051,0,0
2020-06-15 21:00,23.05555556,NA,24.86,63.16,3.245811354,0,0
2020-06-15 22:00,0,NA,23.88,64.11,3.074349575,0,0
2020-06-15 23:00,0,NA,22.89,64.55,3.072355834,0,0
2020-06-16 00:00,0,NA,22.15,64.04,3.213911489,0,0
2020-06-16 01:00,0,NA,21.26,61.76,2.959709432,0,0
2020-06-16 02:00,0,NA,20.62,59.58,2.89491283,0,0
2020-06-16 03:00,0,NA,19.85,59.76,2.652673223,0,0
2020-06-16 04:00,0,NA,19.28,59.58,2.569932946,0,0
2020-06-16 05:00,0,NA,18.68,59.79,2.280840411,0,0
2020-06-16 06:00,4.166666667,NA,18.37,59.38,2.524076889,0,0
2020-06-16 07:00,45,NA,18.84,58.02,2.496164506,0,0
2020-06-16 08:00,212.5,NA,20.29,54.01,3.101265087,0,0
2020-06-16 09:00,375,NA,22.2,47.2,3.527925793,0,0
2020-06-16 10:00,585.5555556,NA,23.7,47.37,4.072217255,0,0
2020-06-16 11:00,734.7222222,NA,25.22,49.48,4.33638802,0,0
2020-06-16 12:00,847.2222222,NA,26.44,54.17,3.826987036,0,0
2020-06-16 13:00,913.6111111,NA,27.59,50.67,3.300639249,0,0
2020-06-16 14:00,928.0555556,NA,27.99,49.95,3.666490836,0,0
2020-06-16 15:00,883.0555556,NA,28.42,49.64,3.566803755,0,0
2020-06-16 16:00,800.5555556,NA,28.38,47.36,3.774152883,0,0
2020-06-16 17:00,668.6111111,NA,28.1,45.32,3.747237371,0,0
2020-06-16 18:00,504.4444444,NA,27.63,41.41,3.887796156,0,0
2020-06-16 19:00,321.9444444,NA,26.86,41.69,3.638578453,0,0
2020-06-16 20:00,149.4444444,NA,25.86,40.16,3.457147966,0,0
2020-06-16 21:00,29.72222222,NA,24.28,41.72,2.964693786,0,0
2020-06-16 22:00,0.277777778,NA,22.91,43.32,2.812172553,0,0
2020-06-16 23:00,0,NA,21.81,46.93,3.039459097,0,0
2020-06-17 00:00,0,NA,20.57,51.32,2.822141261,0,0
2020-06-17 01:00,0,NA,20.06,54.01,2.71049173,0,0
2020-06-17 02:00,0,NA,19.15,58.53,2.535042468,0,0
2020-06-17 03:00,0,NA,18.65,60.67,2.21803755,0,0
2020-06-17 04:00,0,NA,17.45,67.41,1.917979437,0,0
2020-06-17 05:00,0,NA,17.11,68.33,1.931935628,0,0
2020-06-17 06:00,6.666666667,NA,16.59,71.97,1.743527045,0,0
2020-06-17 07:00,47.77777778,NA,17.92,68.12,2.215046938,0,0
2020-06-17 08:00,214.7222222,NA,20.18,61.52,2.923822083,0,0
2020-06-17 09:00,382.2222222,NA,22.02,57.54,3.863871256,0,0
2020-06-17 10:00,594.1666667,NA,24.16,55.77,3.692409477,0,0
2020-06-17 11:00,740,NA,25.28,55.98,3.936642825,0,0
2020-06-17 12:00,850.5555556,NA,26.49,53.63,4.075207868,0,0
2020-06-17 13:00,915.8333333,NA,27.19,54.34,4.554702727,0,0
2020-06-17 14:00,927.7777778,NA,27.61,54.51,4.606540009,0,0
2020-06-17 15:00,890.8333333,NA,28.07,52.23,4.334394278,0,0
2020-06-17 16:00,803.8888889,NA,28.2,53.28,4.462990612,0,0
2020-06-17 17:00,666.6666667,NA,28.11,54.27,4.273585159,0,0
2020-06-17 18:00,497.7777778,NA,27.92,55.77,4.043308002,0,0
2020-06-17 19:00,318.3333333,NA,27.27,55.23,3.950599017,0,0
2020-06-17 20:00,147.2222222,NA,26.41,54.14,3.910724184,0,0
2020-06-17 21:00,29.44444444,NA,25.13,55.06,3.359454627,0,0
2020-06-17 22:00,0.277777778,NA,23.45,61.22,2.420402325,0,0
2020-06-17 23:00,0,NA,22.58,65.74,2.286821636,0,0
2020-06-18 00:00,0,NA,22.31,65.78,2.583889137,0,0
2020-06-18 01:00,0,NA,21.2,67.89,2.408439875,0,0
2020-06-18 02:00,0,NA,20.44,69.45,2.252928029,0,0
2020-06-18 03:00,0,NA,19.97,71.46,2.419405454,0,0
2020-06-18 04:00,0,NA,19.51,72.65,2.424389808,0,0
2020-06-18 05:00,0,NA,19.32,73.33,2.447317836,0,0
2020-06-18 06:00,7.222222222,NA,19.33,72.99,2.41541797,0,0
2020-06-18 07:00,74.72222222,NA,20.07,72.34,2.677594993,0,0
2020-06-18 08:00,169.7222222,NA,21.32,71.08,2.621770228,0,0
2020-06-18 09:00,296.1111111,NA,22.64,69.72,2.285824765,0,0
2020-06-18 10:00,339.4444444,NA,23.75,69.65,2.098413053,0,0
2020-06-18 11:00,556.6666667,NA,25.31,68.02,2.84606616,0,0
2020-06-18 12:00,578.6111111,NA,26.45,66.59,2.746379079,0,0
2020-06-18 13:00,710.5555556,NA,27.67,63.35,3.118211891,0,0
2020-06-18 14:00,732.2222222,NA,28.4,62.09,3.68343764,0,0
2020-06-18 15:00,680.2777778,NA,28.97,60.66,4.000442557,0,0
2020-06-18 16:00,639.7222222,NA,28.65,60.25,4.472959321,0,0
2020-06-18 17:00,569.7222222,NA,29.21,56.04,4.540746536,0,0
2020-06-18 18:00,415.8333333,NA,28.93,54.91,4.169910595,0,0
2020-06-18 19:00,138.0555556,NA,27.58,61.52,3.296651766,0,0
2020-06-18 20:00,45,NA,27,64.07,2.631738936,0,0
2020-06-18 21:00,3.333333333,NA,26.56,64.45,2.98164059,0,0
2020-06-18 22:00,0,NA,26.03,65.1,2.775288333,0,0
2020-06-18 23:00,0,NA,21.11,88,1.984769781,0,0
2020-06-19 00:00,0,NA,20.93,94.3,2.31573089,0.003556007,0
2020-06-19 01:00,0,NA,20.48,95,2.10738489,0.000762002,0
2020-06-19 02:00,0,NA,20.49,95.7,2.042588288,0.001016002,0
2020-06-19 03:00,0,NA,20.59,94.6,1.655802414,0.000508001,0
2020-06-19 04:00,0,NA,20.37,95.4,2.123334823,0.000508001,0
2020-06-19 05:00,0,NA,20.58,95.9,1.492315601,0.000254001,0
2020-06-19 06:00,1.388888889,NA,20.42,96.3,0.906155565,0.000254001,0
2020-06-19 07:00,14.44444444,NA,20.92,96.7,0.325976755,0.000254001,0
2020-06-19 08:00,58.88888889,NA,21.04,96.5,0.737684399,0,0
2020-06-19 09:00,116.3888889,NA,21.03,93.8,1.637858739,0.000254001,0
2020-06-19 10:00,199.4444444,NA,20.78,91.7,2.297787215,0,0
2020-06-19 11:00,322.2222222,NA,21.66,86.1,1.917979437,0.000254001,0
2020-06-19 12:00,432.5,NA,22.63,81.2,2.190125168,0,0
2020-06-19 13:00,372.7777778,NA,23.29,79.45,2.073491283,0,0
2020-06-19 14:00,411.3888889,NA,23.11,80.8,2.215046938,0,0
2020-06-19 15:00,545.8333333,NA,24.55,73.19,2.133303532,0,0
2020-06-19 16:00,268.6111111,NA,23.54,76.52,2.006700939,0,0
2020-06-19 17:00,277.7777778,NA,23.07,76.15,2.830116227,0.000254001,0
2020-06-19 18:00,175.8333333,NA,22.79,75.2,2.36557443,0,0
2020-06-19 19:00,86.38888889,NA,22.42,75.37,1.962838623,0,0
2020-06-19 20:00,48.61111111,NA,22.19,80.3,1.505274922,0,0
2020-06-19 21:00,11.38888889,NA,21.53,86.8,1.919973178,0,0
2020-06-19 22:00,0,NA,20.76,88.4,2.125328565,0,0
2020-06-19 23:00,0,NA,20.53,91.5,1.617921323,0,0
2020-06-20 00:00,0,NA,20.55,93,0.687840858,0,0
2020-06-20 01:00,0,NA,20.67,93.7,1.237116674,0,0
2020-06-20 02:00,0,NA,20.1,90.3,1.606955744,0,0
2020-06-20 03:00,0,NA,19.61,89.5,1.112507823,0,0
2020-06-20 04:00,0,NA,19.2,91.7,1.561099687,0,0
2020-06-20 05:00,0,NA,19.27,93,1.55212785,0,0
2020-06-20 06:00,0.555555556,NA,19.22,91.8,1.190263746,0,0
2020-06-20 07:00,17.77777778,NA,19.43,90.8,1.004845776,0,0
2020-06-20 08:00,123.0555556,NA,19.75,90.3,1.735552079,0,0
2020-06-20 09:00,180.8333333,NA,20.18,89.2,0.879240054,0,0
2020-06-20 10:00,240.8333333,NA,20.91,87.4,1.25705409,0,0
2020-06-20 11:00,295.5555556,NA,22.25,84.1,2.093428699,0,0
2020-06-20 12:00,439.7222222,NA,23.08,76.46,1.944894949,0,0
2020-06-20 13:00,690.8333333,NA,23.29,76.39,2.132306661,0,0
2020-06-20 14:00,-0.0275,NA,23.26,77.27,2.277849799,0,0
2020-06-20 15:00,708.3333333,NA,24.17,67.34,1.993741618,0,0
2020-06-20 16:00,776.9444444,NA,25.1,61.52,1.592999553,0,0
2020-06-20 17:00,617.7777778,NA,25.53,63.52,1.481350022,0,0
2020-06-20 18:00,517.5,NA,25.77,60.84,1.617921323,0,0
2020-06-20 19:00,351.3888889,NA,25.18,62.77,1.581037103,0,0
2020-06-20 20:00,148.6111111,NA,24.2,68.05,1.212194904,0,0
2020-06-20 21:00,28.05555556,NA,22.54,78.23,0.397751453,0,0
2020-06-20 22:00,0.277777778,NA,21.6,81.2,0.168471167,0,0
2020-06-20 23:00,0,NA,19.95,90,0.214327224,0,0
2020-06-21 00:00,0,NA,19.61,90.2,0.177443004,0,0
2020-06-21 01:00,0,NA,18.81,93.5,0.282114439,0,0
2020-06-21 02:00,0,NA,19.17,90.5,1.04771122,0,0
2020-06-21 03:00,0,NA,19.15,89.3,1.029767546,0,0
2020-06-21 04:00,0,NA,19.03,91.1,1.180295038,0,0
2020-06-21 05:00,0,NA,19.18,92.6,1.81131426,0,0
2020-06-21 06:00,3.055555556,NA,18.41,94.4,1.304903889,0,0
2020-06-21 07:00,48.88888889,NA,19.2,94.7,0.998864551,0,0
2020-06-21 08:00,211.1111111,NA,21.61,86,1.757483236,0,0
2020-06-21 09:00,411.3888889,NA,24.39,77.14,1.957854269,0,0
2020-06-21 10:00,412.5,NA,25.72,72.58,1.673746089,0,0
2020-06-21 11:00,404.4444444,NA,25.22,72.98,2.505136343,0,0
2020-06-21 12:00,570.2777778,NA,26.42,61.76,1.57704962,0,0
2020-06-21 13:00,408.8888889,NA,27.07,62.16,1.129454627,0,0
2020-06-21 14:00,749.1666667,NA,28.97,49.91,1.455431381,0,0
2020-06-21 15:00,367.7777778,NA,28.34,53.01,1.894054537,0,0
2020-06-21 16:00,656.9444444,NA,30.17,49.4,2.110375503,0,0
2020-06-21 17:00,434.1666667,NA,29.67,51.72,3.332539115,0,0
2020-06-21 18:00,331.1111111,NA,29.24,50.15,3.007559231,0,0
2020-06-21 19:00,152.2222222,NA,28.47,51.14,2.866003576,0,0
2020-06-21 20:00,91.11111111,NA,27.69,56.11,2.215046938,0,0
2020-06-21 21:00,13.05555556,NA,26.45,62.24,1.62589629,0,0
2020-06-21 22:00,0,NA,22.61,75,1.706642825,0,0
2020-06-21 23:00,0,NA,20.99,85.3,2.162212785,0,0
2020-06-22 00:00,0,NA,19.96,90.7,1.221166741,0.000254001,0
2020-06-22 01:00,0,NA,19.59,91.6,1.394622262,0,0
2020-06-22 02:00,0,NA,19.6,93.2,1.420540903,0,0
2020-06-22 03:00,0,NA,20.03,92.3,1.790379973,0,0
2020-06-22 04:00,0,NA,20.14,93.1,1.076620474,0,0
2020-06-22 05:00,0,NA,19.59,95.1,1.33082253,0,0
2020-06-22 06:00,1.666666667,NA,19.35,95.3,0.435632544,0,0
2020-06-22 07:00,15.83333333,NA,19.71,90,1.591005811,0,0
2020-06-22 08:00,31.94444444,NA,19.78,90,1.896048279,0,0
2020-06-22 09:00,80.83333333,NA,20.31,88.2,1.473375056,0,0
2020-06-22 10:00,17.22222222,NA,17.69,94.1,2.014675905,0.000508001,0
2020-06-22 11:00,63.61111111,NA,17.39,95.8,1.384653554,0.000762002,0
2020-06-22 12:00,21.11111111,NA,17.59,95.9,1.115498435,0.000508001,0
2020-06-22 13:00,17.77777778,NA,17.51,96.5,1.747514528,0.000254001,0
2020-06-22 14:00,158.0555556,NA,18.69,97.1,0.721734466,0,0
2020-06-22 15:00,421.1111111,NA,20.39,87.6,1.497299955,0.000254001,0
2020-06-22 16:00,613.8888889,NA,21.03,82.8,2.729432275,0,0
2020-06-22 17:00,565.8333333,NA,20.62,78.91,3.427241842,0.000254001,0
2020-06-22 18:00,505.5555556,NA,21.2,68.57,2.843075548,0,0
2020-06-22 19:00,332.5,NA,21.12,61.73,2.703513634,0,0
2020-06-22 20:00,143.8888889,NA,20.14,67.24,1.521224855,0,0
2020-06-22 21:00,18.05555556,NA,17.96,84.8,0.325976755,0.000254001,0
2020-06-22 22:00,0.555555556,NA,16.99,90.2,0.645972284,0,0
2020-06-22 23:00,0,NA,16.27,91.2,0.966964685,0,0
2020-06-23 00:00,0,NA,15.87,91.8,0.867277604,0,0
2020-06-23 01:00,0,NA,15.88,91.6,0.888211891,0,0
2020-06-23 02:00,0,NA,16.55,89.4,0.91213679,0,0
2020-06-23 03:00,0,NA,16.1,90.3,0.274139473,0,0
2020-06-23 04:00,0,NA,15.31,93.5,0.346911042,0,0
2020-06-23 05:00,0,NA,15.37,91.4,0.792512293,0,0
2020-06-23 06:00,4.722222222,NA,14.67,88.8,1.18328565,0.000254001,0
2020-06-23 07:00,37.22222222,NA,14.59,88.3,1.458421994,0,0
2020-06-23 08:00,85.83333333,NA,15.13,86.3,1.869132767,0,0
2020-06-23 09:00,400.5555556,NA,18.51,73.74,2.980643719,0,0
2020-06-23 10:00,613.8888889,NA,20.5,66.9,2.699526151,0,0
2020-06-23 11:00,749.4444444,NA,21.21,61.25,3.199955297,0,0
2020-06-23 12:00,581.9444444,NA,21.18,63.63,3.036468485,0,0
2020-06-23 13:00,-0.0275,NA,21.92,57.88,2.941765758,0,0
2020-06-23 14:00,-0.0275,NA,21.53,62.85,2.45130532,0,0
2020-06-23 15:00,-0.0275,NA,22.79,57.54,2.605820295,0,0
2020-06-23 16:00,-0.0275,NA,22.69,58.6,2.728435405,0,0
2020-06-23 17:00,550.2777778,NA,23.08,55.3,2.590867233,0.000254001,0
2020-06-23 18:00,415,NA,23.14,57.27,2.238971837,0,0
2020-06-23 19:00,296.1111111,NA,22.15,59.69,1.875113992,0,0
2020-06-23 20:00,155.8333333,NA,21.69,62.51,1.973804202,0,0
2020-06-23 21:00,33.33333333,NA,19.14,75.85,0.629025481,0,0
2020-06-23 22:00,0.277777778,NA,17.71,80.6,0.88721502,0,0
2020-06-23 23:00,0,NA,16,86.9,0.38180152,0,0
2020-06-24 00:00,0,NA,15.23,90.7,0.389776486,0,0
2020-06-24 01:00,0,NA,14.6,93.2,1.048708091,0,0
2020-06-24 02:00,0,NA,14.31,93.5,0.496441663,0,0
2020-06-24 03:00,0,NA,13.56,94,0.556253911,0,0
2020-06-24 04:00,0,NA,13.45,94.6,0.311023692,0,0
2020-06-24 05:00,0,NA,13.01,94.9,0.441613768,0,0
2020-06-24 06:00,6.111111111,NA,12.81,95.3,0.613075548,0,0
2020-06-24 07:00,100.5555556,NA,14.41,95,0.644975414,0,0
2020-06-24 08:00,252.7777778,NA,17.43,84.7,0.894193116,0,0
2020-06-24 09:00,387.5,NA,19.95,72.65,0.907152436,0,0
2020-06-24 10:00,603.3333333,NA,22.11,63.36,1.153379526,0,0
2020-06-24 11:00,730.5555556,NA,23.75,53.87,1.328828789,0,0
2020-06-24 12:00,858.0555556,NA,24.11,50.53,1.556115333,0.000254001,0
2020-06-24 13:00,640.8333333,NA,24.51,49,1.348766205,0,0
2020-06-24 14:00,740.5555556,NA,24.26,46.86,1.656799285,0,0
2020-06-24 15:00,865.8333333,NA,25.37,43.59,2.148256594,0,0
2020-06-24 16:00,811.9444444,NA,25.91,42.2,1.944894949,0,0
2020-06-24 17:00,708.0555556,NA,26.15,39,1.767451945,0,0
2020-06-24 18:00,518.8888889,NA,26,42.43,1.656799285,0,0
2020-06-24 19:00,340.5555556,NA,26.18,44.82,1.076620474,0,0
2020-06-24 20:00,155.8333333,NA,25.38,48.25,0.333951721,0,0
2020-06-24 21:00,31.11111111,NA,21.37,67.58,0.48049173,0,0
2020-06-24 22:00,0.277777778,NA,19.93,72.51,0.734693786,0,0
2020-06-24 23:00,0,NA,18.95,73.94,1.060670541,0,0
2020-06-25 00:00,0,NA,17.61,80.7,1.016808225,0,0
2020-06-25 01:00,0,NA,17,82.4,1.114501565,0,0
2020-06-25 02:00,0,NA,17.52,74.83,1.233129191,0,0
2020-06-25 03:00,0,NA,15.55,83.7,1.175310684,0,0
2020-06-25 04:00,0,NA,15.87,80.3,1.074626732,0,0
2020-06-25 05:00,0,NA,14.68,87.1,0.734693786,0,0
2020-06-25 06:00,5,NA,14.1,90.3,0.307036209,0,0
2020-06-25 07:00,82.5,NA,16.37,85.4,0.100683952,0,0
2020-06-25 08:00,165.5555556,NA,19.81,68.09,0.335945463,0,0
2020-06-25 09:00,392.7777778,NA,21.96,63.87,1.262038444,0,0
2020-06-25 10:00,613.3333333,NA,24.67,55.98,1.952869915,0,0
2020-06-25 11:00,769.1666667,NA,26.11,47.95,1.917979437,0,0
2020-06-25 12:00,882.2222222,NA,26.67,39.99,2.201090747,0,0
2020-06-25 13:00,943.0555556,NA,27.47,36.92,1.834242289,0,0
2020-06-25 14:00,951.1111111,NA,27.69,38.93,2.585882879,0,0
2020-06-25 15:00,904.7222222,NA,28.13,44.88,2.423392937,0,0
